time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps],label
323476990,-12,11,1002,-192,376,393,idle
323477523,-10,11,1001,-192,376,393,idle
323485543,-10,11,1001,-201,446,376,idle
323486076,-11,12,1002,-201,446,376,idle
323494096,-11,11,1001,-175,420,358,idle
323502641,-11,11,1001,-210,446,358,idle
323503493,-11,11,1001,-210,446,358,idle
323511152,-12,11,1001,-253,411,358,idle
323519697,-11,12,1000,-288,393,358,idle
323528241,-11,11,1002,-201,428,385,idle
323536785,-12,12,1002,-236,463,358,idle
323545330,-11,12,1002,-262,428,350,idle
323553874,-11,12,1003,-262,358,341,idle
323562419,-12,11,1002,-236,367,341,idle
323570755,-12,11,1002,-306,385,376,idle
323571288,-13,10,1000,-306,385,376,idle
323579307,-13,10,1000,-253,385,358,idle
323579841,-12,10,999,-253,385,358,idle
323587863,-12,10,999,-175,358,376,idle
323588396,-12,12,1001,-175,358,376,idle
323596417,-12,12,1001,-210,402,350,idle
323596950,-12,11,1003,-210,402,350,idle
323604556,-12,11,1003,-210,402,350,idle
323604980,-11,11,1003,-183,411,332,idle
323613524,-10,11,1003,-218,428,323,idle
323622068,-11,11,1001,-218,420,350,idle
323630612,-11,11,999,-183,428,385,idle
323639156,-11,11,1002,-166,411,350,idle
323647700,-10,11,1002,-148,411,350,idle
323656036,-10,11,1002,-175,376,393,idle
323656569,-11,12,1002,-175,376,393,idle
323664590,-11,12,1002,-166,420,367,idle
323665123,-11,12,1002,-166,420,367,idle
323673144,-11,12,1002,-306,358,341,idle
323673677,-12,12,1001,-306,358,341,idle
323681698,-12,12,1001,-192,358,350,idle
323682231,-11,12,1001,-192,358,350,idle
323690251,-11,11,1001,-280,341,332,idle
323698795,-11,11,1002,-315,306,323,idle
323705469,-11,11,1002,-315,306,323,idle
323707348,-12,11,1001,-297,297,323,idle
323715892,-11,11,1002,-262,315,358,idle
323724437,-11,10,1003,-218,315,350,idle
323732982,-10,10,1002,-227,420,323,idle
323741318,-10,10,1002,-227,341,306,idle
323741851,-11,10,1003,-227,341,306,idle
323749871,-11,10,1003,-175,437,341,idle
323750404,-12,11,1001,-175,437,341,idle
323758425,-12,11,1001,-210,402,376,idle
323758958,-11,13,1003,-210,402,376,idle
323766979,-11,13,1003,-113,393,350,idle
323767512,-12,10,1001,-113,393,350,idle
323775533,-12,12,1002,-175,350,323,idle
323784077,-11,9,1001,-210,332,306,idle
323792621,-11,10,1002,-157,385,350,idle
323801165,-11,12,1002,-148,428,358,idle
323806383,-11,12,1002,-148,428,358,idle
323809717,-12,12,1001,-96,420,358,idle
323818262,-11,11,1002,-166,411,350,idle
323826599,-11,11,1002,-245,367,376,idle
323827132,-11,12,1002,-245,367,376,idle
323835152,-11,12,1002,-288,385,332,idle
323835686,-12,11,1001,-288,385,332,idle
323843705,-12,11,1001,-253,358,341,idle
323844238,-12,11,1000,-253,358,341,idle
323852259,-12,11,1000,-201,358,350,idle
323852792,-11,13,1000,-201,358,350,idle
323860814,-11,11,1002,-280,358,402,idle
323869358,-10,11,1002,-271,358,367,idle
323877903,-11,10,1003,-262,411,358,idle
323886447,-11,12,1003,-253,420,332,idle
323894992,-12,12,1002,-218,376,367,idle
323903327,-12,12,1002,-183,376,367,idle
323903861,-12,11,1000,-183,376,367,idle
323907516,-12,11,1000,-183,376,367,idle
323911890,-12,11,1000,-227,358,367,idle
323912423,-12,11,1001,-227,358,367,idle
323920441,-12,11,1001,-236,411,332,idle
323920974,-12,11,1001,-236,411,332,idle
323928995,-12,11,1001,-210,358,358,idle
323929528,-10,11,1002,-210,358,358,idle
323937549,-11,10,1002,-210,358,332,idle
323946094,-11,11,1001,-210,358,341,idle
323954639,-10,11,1002,-140,393,367,idle
323963183,-12,11,1002,-96,472,367,idle
323971727,-12,10,1001,-157,437,332,idle
323980065,-12,10,1001,-175,428,341,idle
323980598,-12,12,1000,-175,428,341,idle
323988617,-12,12,1000,-245,393,358,idle
323989150,-11,13,1003,-245,393,358,idle
323997171,-11,13,1003,-245,350,341,idle
323997704,-11,13,1002,-245,350,341,idle
324005725,-11,13,1002,-288,315,341,idle
324006258,-10,11,1002,-288,315,341,idle
324008457,-10,11,1002,-288,315,341,idle
324014287,-10,10,1002,-245,341,315,idle
324022831,-11,12,1000,-236,367,350,idle
324031375,-11,13,1002,-245,385,393,idle
324039919,-11,11,1002,-271,402,367,idle
324048464,-10,11,1004,-183,481,358,idle
324057008,-11,12,1003,-210,350,367,idle
324065552,-11,11,1002,-271,463,367,idle
324073889,-11,11,1002,-210,420,358,idle
324074422,-12,12,1001,-210,420,358,idle
324082443,-12,12,1001,-227,446,358,idle
324082976,-12,12,1001,-227,446,358,idle
324090995,-12,12,1001,-227,420,350,idle
324091528,-12,12,1002,-227,420,350,idle
324099549,-12,12,1002,-210,393,385,idle
324100082,-12,11,1003,-210,393,385,idle
324108104,-11,10,1002,-175,446,358,idle
324109372,-11,10,1002,-175,446,358,idle
324116656,-11,11,1002,-245,393,332,idle
324125200,-11,12,1002,-192,367,358,idle
324133745,-12,11,1002,-253,402,358,idle
324142289,-11,10,1002,-201,420,376,idle
324150834,-11,10,1001,-192,402,306,idle
324159171,-11,10,1001,-245,350,376,idle
324159704,-12,11,1001,-245,350,376,idle
324167725,-12,11,1001,-271,323,315,idle
324168258,-12,11,1002,-271,323,315,idle
324176280,-12,11,1002,-210,350,332,idle
324176813,-12,10,1000,-210,350,332,idle
324184834,-12,10,1000,-166,393,332,idle
324185368,-11,11,1001,-166,393,332,idle
324193388,-11,11,1001,-192,385,341,idle
324193921,-10,12,1003,-192,385,341,idle
324201940,-10,12,1004,-201,428,341,idle
324210485,-11,12,1003,-192,420,323,idle
324219030,-11,11,1002,-183,472,350,idle
324227574,-11,12,1002,-218,428,332,idle
324236118,-11,12,1001,-183,446,350,idle
324244662,-12,11,999,-227,428,358,idle
324253206,-12,11,1002,-157,420,323,idle
324261542,-12,11,1002,-288,367,358,idle
324262075,-11,12,1002,-288,367,358,idle
324270094,-11,12,1002,-218,288,358,idle
324270627,-12,12,1003,-218,288,358,idle
324278649,-12,12,1003,-280,323,332,idle
324279182,-12,10,1004,-280,323,332,idle
324287202,-12,10,1004,-297,315,332,idle
324287736,-10,10,1002,-297,315,332,idle
324295757,-11,11,1000,-218,341,350,idle
324304302,-12,12,1000,-271,402,376,idle
324311391,-12,12,1000,-271,402,376,idle
324312855,-12,11,1001,-210,420,367,idle
324321399,-11,11,1002,-245,350,376,idle
324329943,-12,11,1002,-175,498,350,idle
324338488,-10,13,1003,-297,402,376,idle
324346824,-10,13,1003,-253,385,393,idle
324347357,-12,11,1000,-253,385,393,idle
324355379,-12,11,1000,-218,323,288,idle
324355912,-12,8,1001,-218,323,288,idle
324363933,-12,8,1001,-262,288,280,idle
324364466,-11,13,1002,-262,288,280,idle
324372488,-10,14,1002,-288,306,367,idle
324381032,-12,8,1001,-245,297,315,idle
324389576,-13,9,1003,-183,341,306,idle
324398121,-10,12,1003,-192,393,323,idle
324406666,-11,12,1000,-210,367,350,idle
324412507,-11,12,1000,-210,367,350,idle
324415217,-12,10,1002,-245,393,341,idle
324423553,-12,10,1002,-210,411,341,idle
324424086,-11,9,1002,-210,411,341,idle
324432105,-11,9,1002,-253,341,367,idle
324432639,-11,12,1002,-253,341,367,idle
324440658,-11,12,1002,-236,376,393,idle
324441191,-12,11,1002,-236,376,393,idle
324449212,-12,11,1002,-245,411,341,idle
324449746,-13,11,1002,-245,411,341,idle
324457767,-11,12,1001,-166,367,367,idle
324466311,-10,11,1001,-183,358,367,idle
324474856,-10,11,1002,-253,376,393,idle
324483400,-12,11,1002,-236,332,385,idle
324491945,-12,11,1002,-245,367,367,idle
324500281,-12,11,1002,-175,393,385,idle
324500815,-11,11,1003,-175,393,385,idle
324508834,-11,11,1003,-140,446,402,idle
324509368,-11,10,1002,-140,446,402,idle
324513438,-11,10,1002,-140,446,402,idle
324517397,-11,10,1002,-210,402,367,idle
324517930,-11,10,1001,-210,402,367,idle
324525949,-11,10,1001,-192,385,358,idle
324526482,-12,11,1001,-192,385,358,idle
324534503,-11,12,1003,-183,437,385,idle
324543048,-11,10,1002,-192,367,358,idle
324551592,-12,11,1003,-236,376,350,idle
324560136,-11,12,1001,-227,411,350,idle
324568681,-12,11,1001,-201,402,411,idle
324577225,-11,12,1002,-175,463,385,idle
324585561,-11,12,1002,-183,420,358,idle
324586095,-12,11,1001,-183,420,358,idle
324594115,-12,11,1001,-183,420,341,idle
324594648,-11,11,1000,-183,420,341,idle
324602668,-11,11,1000,-210,332,350,idle
324603201,-10,11,1002,-210,332,350,idle
324611223,-10,11,1002,-262,393,385,idle
324611756,-11,10,1002,-262,393,385,idle
324614370,-11,10,1002,-262,393,385,idle
324619783,-11,11,1002,-253,358,358,idle
324628326,-12,11,1001,-183,341,323,idle
324636870,-11,12,1002,-245,367,350,idle
324645414,-11,11,1001,-236,367,350,idle
324653958,-11,10,1001,-236,385,323,idle
324662502,-11,12,1002,-271,437,341,idle
324670839,-11,12,1002,-210,402,385,idle
324671373,-11,11,1003,-210,402,385,idle
324679394,-11,11,1003,-210,376,367,idle
324679927,-11,12,1002,-210,376,367,idle
324687948,-11,12,1002,-245,402,332,idle
324688481,-12,11,1003,-245,402,332,idle
324696502,-12,11,1003,-227,472,358,idle
324697035,-10,11,1000,-227,472,358,idle
324705057,-10,11,1000,-192,446,393,idle
324705590,-11,10,1000,-192,446,393,idle
324713610,-12,11,1001,-201,420,385,idle
324715501,-12,11,1001,-201,420,385,idle
324722162,-12,11,1001,-210,428,358,idle
324730707,-11,11,1002,-183,376,341,idle
324739251,-10,11,1003,-245,358,358,idle
324747795,-12,10,1001,-201,358,358,idle
324756340,-11,11,1001,-236,280,332,idle
324764884,-11,12,1002,-227,306,332,idle
324773429,-12,11,1001,-210,332,358,idle
324781974,-11,11,1002,-192,367,315,idle
324790311,-11,11,1002,-227,411,315,idle
324790844,-11,10,1002,-227,411,315,idle
324798864,-11,10,1002,-218,420,323,idle
324799397,-11,12,1002,-218,420,323,idle
324807418,-11,12,1002,-271,402,350,idle
324807951,-12,11,1001,-271,402,350,idle
324815971,-12,11,1001,-218,411,350,idle
324816504,-13,10,1000,-218,411,350,idle
324824524,-13,10,1000,-262,350,323,idle
324825057,-11,12,1001,-262,350,323,idle
324833078,-11,10,1002,-280,315,323,idle
324841622,-11,12,1002,-227,315,350,idle
324850166,-10,11,1003,-175,358,350,idle
324858710,-10,11,1002,-253,376,376,idle
324867255,-11,12,1003,-175,411,367,idle
324875799,-10,11,1003,-210,455,367,idle
324884344,-11,11,1001,-210,490,385,idle
324892889,-12,11,1001,-192,498,358,idle
324901225,-12,11,1001,-166,428,367,idle
324901758,-11,12,1002,-166,428,367,idle
324909778,-11,12,1002,-227,358,350,idle
324910311,-11,11,1002,-227,358,350,idle
324917500,-11,11,1002,-227,358,350,idle
324918340,-11,11,1002,-253,332,323,idle
324918873,-11,10,1003,-253,332,323,idle
324926894,-11,10,1003,-253,341,367,idle
324927427,-11,11,1003,-253,341,367,idle
324935448,-11,12,1002,-227,385,341,idle
324943993,-12,11,1000,-227,385,358,idle
324952537,-11,10,1000,-227,376,350,idle
324961081,-11,11,1002,-183,428,323,idle
324969626,-10,12,1002,-210,376,332,idle
324978169,-11,11,1002,-236,437,358,idle
324986713,-12,11,1001,-245,411,350,idle
324995050,-12,11,1001,-262,411,350,idle
324995583,-12,11,1001,-262,411,350,idle
325003603,-12,11,1001,-227,358,332,idle
325004136,-11,13,1003,-227,358,332,idle
325012157,-11,13,1003,-201,367,306,idle
325012690,-11,11,1003,-201,367,306,idle
325018424,-11,11,1003,-201,367,306,idle
325020718,-11,11,1003,-227,385,341,idle
325021252,-11,10,1001,-227,385,341,idle
325029271,-11,11,1001,-253,393,332,idle
325037816,-11,12,1003,-210,358,306,idle
325046360,-11,11,1001,-210,393,367,idle
325054904,-11,11,1003,-183,376,350,idle
325063449,-11,11,1002,-288,350,332,idle
325071993,-10,11,1002,-271,350,341,idle
325080330,-10,11,1002,-271,306,367,idle
325080863,-11,12,1002,-271,306,367,idle
325088884,-11,12,1002,-245,297,358,idle
325089418,-11,12,1002,-245,297,358,idle
325097438,-11,12,1002,-210,385,341,idle
325097972,-11,11,1000,-210,385,341,idle
325105993,-11,11,1000,-218,367,350,idle
325106526,-10,11,1001,-218,367,350,idle
325114546,-10,10,1001,-253,463,376,idle
325119557,-10,10,1001,-253,463,376,idle
325123099,-11,11,1003,-201,420,385,idle
325131643,-11,11,1002,-210,411,323,idle
325140187,-11,12,1002,-201,472,341,idle
325148731,-11,11,1002,-210,428,385,idle
325157276,-11,10,1000,-210,428,367,idle
325165821,-11,12,1001,-201,411,341,idle
325174365,-11,12,1002,-201,358,332,idle
325182701,-11,12,1002,-192,376,367,idle
325183234,-12,11,1002,-192,376,367,idle
325191255,-12,11,1002,-148,385,341,idle
325191788,-12,11,1003,-148,385,341,idle
325199809,-12,11,1003,-201,411,341,idle
325200342,-11,11,1003,-201,411,341,idle
325208363,-11,11,1003,-253,393,376,idle
325208896,-11,12,1002,-253,393,376,idle
325216916,-11,12,1002,-218,358,376,idle
325217449,-11,11,1001,-218,358,376,idle
325220479,-11,11,1001,-218,358,376,idle
325225477,-11,10,1001,-271,437,315,idle
325234022,-12,11,1002,-297,463,341,idle
325242567,-11,12,1003,-236,420,358,idle
325251111,-10,11,1002,-218,385,367,idle
325259656,-12,11,1002,-227,420,332,idle
325268200,-12,11,1001,-218,358,297,idle
325276744,-12,12,1001,-218,376,350,idle
325285081,-12,12,1001,-192,385,367,idle
325285614,-11,11,1003,-192,385,367,idle
325293633,-11,11,1003,-166,420,358,idle
325294166,-11,10,1001,-166,420,358,idle
325302187,-11,10,1001,-157,341,306,idle
325302721,-11,11,1002,-157,341,306,idle
325310742,-11,11,1002,-262,402,332,idle
325311275,-11,12,1003,-262,402,332,idle
325319296,-11,10,1001,-297,420,385,idle
325321396,-11,10,1001,-297,420,385,idle
325327850,-12,12,1003,-218,367,358,idle
325336394,-11,10,1001,-210,358,376,idle
325344938,-11,10,1000,-210,393,358,idle
325353482,-11,11,1002,-201,411,350,idle
325362027,-11,11,1003,-140,411,367,idle
325370571,-12,12,1004,-175,455,350,idle
325378907,-12,12,1004,-210,446,358,idle
325379440,-11,12,1002,-210,446,358,idle
325387461,-11,12,1002,-262,376,367,idle
325387995,-12,11,1002,-262,376,367,idle
325396016,-12,11,1002,-192,420,358,idle
325396549,-11,11,1002,-192,420,358,idle
325404570,-11,11,1002,-245,402,358,idle
325405103,-11,12,1002,-245,402,358,idle
325413124,-11,12,1002,-218,428,385,idle
325413657,-11,12,1002,-218,428,385,idle
325421679,-11,10,1003,-210,420,358,idle
325422530,-11,10,1003,-210,420,358,idle
325430190,-11,10,1003,-271,393,376,idle
325430723,-11,11,1001,-271,393,376,idle
325438744,-10,11,1002,-236,393,358,idle
325447288,-11,12,1002,-175,393,367,idle
325455833,-12,11,1001,-218,376,385,idle
325464376,-13,10,1001,-245,376,315,idle
325472920,-10,11,1004,-210,428,358,idle
325481464,-10,12,1000,-271,358,411,idle
325490009,-12,10,1002,-245,358,420,idle
325498553,-12,9,999,-201,481,358,idle
325506889,-12,9,999,-218,358,332,idle
325507422,-11,12,1002,-218,358,332,idle
325515444,-11,12,1002,-227,385,358,idle
325515977,-9,12,1003,-227,385,358,idle
325523373,-9,12,1003,-227,385,358,idle
325524004,-9,12,1003,-253,376,411,idle
325524538,-10,10,1002,-253,376,411,idle
325532558,-10,10,1002,-236,393,367,idle
325533092,-12,10,1003,-236,393,367,idle
325541112,-12,12,1000,-192,455,393,idle
325549657,-11,12,1001,-192,437,393,idle
325558201,-10,10,1001,-218,446,358,idle
325566745,-11,11,1001,-227,402,323,idle
325575290,-11,12,1001,-245,402,350,idle
325583835,-12,12,1002,-253,376,358,idle
325592379,-11,10,1001,-236,332,367,idle
325600716,-11,10,1001,-262,376,376,idle
325601249,-12,11,1003,-262,376,376,idle
325609269,-12,11,1003,-183,376,350,idle
325609802,-11,11,1002,-183,376,350,idle
325617823,-11,11,1002,-236,358,350,idle
325618356,-11,11,1001,-236,358,350,idle
325624505,-11,11,1001,-236,358,350,idle
325626383,-11,11,1001,-227,367,376,idle
325626916,-11,12,1002,-227,367,376,idle
325634937,-11,12,1002,-192,437,385,idle
325635470,-11,11,1001,-192,437,385,idle
325643490,-12,11,1001,-227,341,341,idle
325652035,-11,11,1003,-192,358,350,idle
325660579,-12,11,1001,-210,341,358,idle
325669123,-12,11,1001,-201,393,341,idle
325677668,-11,12,1001,-192,411,332,idle
325686212,-11,12,1003,-157,385,376,idle
325694756,-10,12,1003,-227,341,350,idle
325703300,-12,10,1003,-218,411,376,idle
325711638,-12,10,1003,-236,411,358,idle
325712171,-11,11,1000,-236,411,358,idle
325720190,-11,11,1000,-262,376,350,idle
325720724,-11,12,1001,-262,376,350,idle
325725418,-11,12,1001,-262,376,350,idle
325728752,-11,12,1001,-218,411,393,idle
325729285,-12,11,1000,-218,411,393,idle
325737305,-12,11,1000,-210,411,350,idle
325737838,-12,11,1003,-210,411,350,idle
325745857,-11,11,1002,-210,376,297,idle
325754402,-10,12,1002,-236,350,376,idle
325762946,-10,12,1002,-253,428,358,idle
325771491,-12,10,1001,-245,420,385,idle
325780035,-12,12,1002,-236,376,376,idle
325788579,-11,12,1002,-192,420,350,idle
325797123,-11,10,1000,-218,367,367,idle
325805668,-11,16,1003,-201,385,437,idle
325814004,-11,16,1003,-271,437,341,idle
325814537,-11,5,1000,-271,437,341,idle
325822556,-11,5,1000,-192,420,350,idle
325823089,-11,11,1003,-192,420,350,idle
325826535,-11,11,1003,-192,420,350,idle
325831116,-11,11,1003,-236,437,420,idle
325831649,-9,11,1001,-236,437,420,idle
325839671,-9,11,1001,-183,437,420,idle
325840204,-11,10,1002,-183,437,420,idle
325848225,-11,10,1002,-157,498,385,idle
325848758,-12,11,1003,-157,498,385,idle
325856779,-12,11,1002,-192,420,367,idle
325865323,-11,12,1002,-236,358,376,idle
325873868,-12,11,1000,-201,358,350,idle
325882412,-10,10,1001,-201,358,350,idle
325890956,-11,11,1002,-183,385,376,idle
325899501,-12,13,1003,-166,428,341,idle
325908046,-12,11,1004,-192,437,315,idle
325916590,-10,11,1001,-201,446,350,idle
325925134,-11,12,1003,-157,402,385,idle
325927442,-11,12,1003,-157,402,385,idle
325933479,-11,12,1003,-192,393,341,idle
325934012,-11,12,1000,-192,393,341,idle
325942033,-11,12,1000,-157,411,341,idle
325942566,-12,11,1001,-157,411,341,idle
325950585,-12,11,1001,-210,420,350,idle
325951119,-11,11,1001,-210,420,350,idle
325959137,-11,11,1001,-245,358,385,idle
325959670,-11,11,1002,-245,358,385,idle
325967689,-11,11,1002,-210,411,358,idle
325968222,-11,12,1003,-210,411,358,idle
325976242,-12,12,1003,-288,411,332,idle
325984786,-12,12,1001,-236,385,323,idle
325993330,-12,12,1002,-210,358,332,idle
326001874,-12,10,1001,-218,367,358,idle
326010419,-11,11,1002,-218,393,350,idle
326018963,-11,11,1002,-218,411,350,idle
326027507,-11,11,1003,-253,446,385,idle
326028358,-11,11,1003,-253,446,385,idle
326036018,-11,11,1003,-245,385,341,idle
326044563,-12,12,1002,-271,402,315,idle
326053107,-11,11,1001,-306,367,358,idle
326061652,-10,11,1002,-288,341,376,idle
326069988,-10,11,1002,-253,428,367,idle
326070521,-11,11,1001,-253,428,367,idle
326078540,-11,11,1001,-218,385,376,idle
326079073,-11,12,1003,-218,385,376,idle
326087095,-11,12,1003,-280,411,350,idle
326087628,-11,11,1002,-280,411,350,idle
326095649,-11,11,1002,-271,341,315,idle
326096182,-12,12,1002,-271,341,315,idle
326104203,-12,12,1002,-315,262,341,idle
326104736,-12,11,1002,-315,262,341,idle
326112757,-12,10,1002,-271,367,367,idle
326121302,-11,10,1001,-271,323,350,idle
326129431,-11,10,1001,-271,323,350,idle
326129855,-12,11,1003,-236,350,376,idle
326138400,-12,11,1001,-175,420,350,idle
326146944,-12,11,1002,-210,393,367,idle
326155489,-11,11,1001,-218,367,341,idle
326164033,-11,11,1003,-192,323,350,idle
326172577,-11,10,1001,-166,367,341,idle
326180913,-11,10,1001,-175,376,306,idle
326181446,-11,11,1001,-175,376,306,idle
326189467,-11,11,1001,-192,341,350,idle
326190000,-12,11,1003,-192,341,350,idle
326198020,-12,11,1003,-262,315,367,idle
