# IKS4A1 

time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps]
289384774,-28,-197,1005,7796,5713,1496
289393318,-36,-196,1009,7358,5722,1592
289401864,-47,-175,1007,6448,6168,1233
289410408,-54,-158,1004,5713,6685,-140
289418744,-54,-158,1004,5722,7341,-910
289419277,-46,-168,1001,5722,7341,-910
289427297,-46,-168,1001,6300,8347,-1015
289427831,-33,-162,991,6300,8347,-1015
289435850,-33,-162,991,6562,8890,-2353
289436384,-18,-140,972,6562,8890,-2353
289444405,-18,-140,972,5810,8015,-3990
289444938,3,-153,949,5810,8015,-3990
289452958,3,-153,949,5127,5573,-4033
289453491,18,-186,939,5127,5573,-4033
289461511,22,-199,942,4611,2975,-2283
289466521,22,-199,942,4611,2975,-2283
289470064,11,-190,947,3928,96,-26
289478608,-17,-173,965,3578,-2712,1015
289487152,-33,-162,999,3281,-4637,752
289495697,-39,-157,1029,3185,-5040,-43
289504242,-31,-181,1045,3998,-4340,-157
289512578,-31,-181,1045,5337,-3027,892
289513111,-24,-193,1049,5337,-3027,892
289521132,-24,-193,1049,5967,-1636,2126
289521665,-31,-195,1045,5967,-1636,2126
289529686,-31,-195,1045,6020,-227,2362
289530219,-37,-187,1040,6020,-227,2362
289538240,-37,-187,1040,5573,1006,1583
289538773,-36,-188,1028,5573,1006,1583
289546792,-30,-214,1017,5188,1758,1277
289555336,-25,-241,1011,4821,2222,2590
289563880,-22,-242,1006,4138,2415,4725
289567435,-22,-242,1006,4138,2415,4725
289572433,-16,-231,999,2940,2450,6317
289580979,-13,-213,984,1522,1925,7026
289589523,-16,-189,976,140,813,6562
289597860,-16,-189,976,-1006,-411,5565
289598393,-24,-179,973,-1006,-411,5565
289606414,-24,-179,973,-1225,-1540,5162
289606947,-30,-184,983,-1225,-1540,5162
289614967,-30,-184,983,-778,-1855,5267
289615500,-35,-181,996,-778,-1855,5267
289623519,-35,-181,996,-595,-1767,5118
289624052,-42,-175,1001,-595,-1767,5118
289632074,-45,-169,1007,-525,-1513,4558
289640618,-45,-176,1009,-96,-1050,4366
289649163,-38,-172,1017,1085,-227,4698
289657707,-30,-164,1012,1872,910,4550
289666252,-22,-173,998,2651,1242,4270
289668560,-22,-173,998,2651,1242,4270
289674805,-32,-172,996,3325,1347,4086
289683349,-41,-176,997,3368,1618,3955
289691892,-49,-184,995,3473,2082,3710
289700229,-49,-184,995,3815,2878,3578
289700762,-44,-199,986,3815,2878,3578
289708782,-44,-199,986,3858,3456,4077
289709315,-34,-212,976,3858,3456,4077
289717335,-34,-212,976,3946,3622,4760
289717868,-20,-225,963,3946,3622,4760
289725889,-20,-225,963,4270,3307,5958
289726422,-10,-231,954,4270,3307,5958
289734441,-10,-231,954,4576,2493,7498
289734974,-3,-222,952,4576,2493,7498
289742995,-4,-190,964,4383,1470,7560
289751539,-6,-177,968,3430,560,6072
289760084,-16,-163,975,1636,-813,4068
289768629,-25,-169,998,-420,-2476,1863
289769480,-25,-169,998,-420,-2476,1863
289777139,-34,-175,1031,-2257,-3788,35
289785685,-50,-179,1060,-4235,-4322,-1566
289794229,-65,-189,1080,-6650,-4261,-2703
289802565,-65,-189,1080,-8373,-3780,-2100
289803098,-65,-214,1084,-8373,-3780,-2100
289811117,-65,-214,1084,-8417,-2677,568
289811650,-64,-223,1083,-8417,-2677,568
289819671,-64,-223,1083,-7306,-778,4217
289820204,-63,-221,1076,-7306,-778,4217
289828223,-63,-221,1076,-5696,1951,7183
289828757,-59,-213,1069,-5696,1951,7183
289836778,-45,-208,1051,-3587,5477,8881
289845322,-20,-223,1016,-1741,9056,10543
289853867,4,-226,976,953,11462,12398
289862411,13,-201,946,3605,12836,13125
289870540,13,-201,946,3605,12836,13125
289870964,10,-188,907,3202,13133,13833
289879508,11,-180,884,1828,11777,14551
289887845,11,-180,884,35,9423,15855
289888378,20,-174,877,35,9423,15855
289896399,20,-174,877,-1811,6536,17115
289896932,16,-166,880,-1811,6536,17115
289904954,16,-166,880,-4025,3727,16957
289905487,5,-148,903,-4025,3727,16957
289913508,5,-148,903,-7516,1583,15478
289914041,-4,-141,931,-7516,1583,15478
289922063,-14,-157,958,-11357,-52,13991
289930607,-23,-167,986,-14166,-1225,13063
289939151,-25,-177,1009,-15435,-1347,12276
289947696,-23,-180,1015,-15610,-393,12075
289956241,-28,-164,1008,-14542,761,12153
289964578,-28,-164,1008,-11865,1863,11908
289965111,-32,-151,994,-11865,1863,11908
289971469,-32,-151,994,-11865,1863,11908
289973140,-32,-151,994,-8566,3281,11077
289973673,-31,-125,981,-8566,3281,11077
289981693,-31,-125,981,-5845,4707,8347
289982226,-31,-102,965,-5845,4707,8347
289990246,-31,-102,965,-4051,5398,4970
289990779,-33,-103,945,-4051,5398,4970
289998800,-39,-125,929,-2178,4812,3517
290007344,-26,-166,930,201,3876,5285
290015889,-4,-191,941,3526,2913,10272
290024434,-6,-187,953,6011,1785,15680
290032978,-26,-177,965,6816,848,19643
290041523,-36,-174,976,6343,341,21822
290050067,-29,-179,980,4786,122,23275
290058403,-29,-179,980,2406,35,23800
290058936,-16,-168,975,2406,35,23800
290066957,-16,-168,975,-778,-665,22925
290067490,-10,-154,960,-778,-665,22925
290072393,-10,-154,960,-778,-665,22925
290075519,-10,-154,960,-4060,-2248,21017
290076052,-5,-134,960,-4060,-2248,21017
290084073,-5,-134,960,-7148,-3587,17473
290084606,-11,-123,965,-7148,-3587,17473
290092628,-27,-120,977,-9537,-4418,14603
290101172,-42,-110,1001,-10963,-4646,12530
290109716,-56,-101,997,-10158,-3430,10902
290118261,-67,-100,980,-8225,-3605,10823
290126807,-81,-95,992,-6028,-4138,11690
290135351,-90,-99,1011,-3351,-3368,12188
290143895,-82,-118,1013,-210,-1242,12985
290152232,-82,-118,1013,2677,638,14787
290152765,-63,-132,994,2677,638,14787
290160786,-63,-132,994,4751,1391,17193
290161319,-47,-148,979,4751,1391,17193
290169340,-47,-148,979,6055,1216,20667
290169873,-22,-177,963,6055,1216,20667
290173529,-22,-177,963,6055,1216,20667
290177902,-22,-177,963,6510,70,24605
290178435,0,-180,953,6510,70,24605
290186456,2,-166,957,5442,-2003,26521
290195000,-19,-143,966,2091,-4453,25585
290203544,-41,-146,988,-2108,-7201,23651
290212088,-59,-156,1014,-5451,-9231,22321
290220632,-57,-156,1041,-7315,-9380,21892
290228969,-57,-156,1041,-9082,-8128,21796
290229502,-48,-144,1048,-9082,-8128,21796
290237523,-48,-144,1048,-10578,-7061,21533
290238056,-44,-136,1036,-10578,-7061,21533
290246077,-44,-136,1036,-11445,-6343,21288
290246610,-43,-123,1031,-11445,-6343,21288
290254632,-43,-123,1031,-12153,-5232,21183
290255165,-34,-115,1031,-12153,-5232,21183
290263186,-24,-126,1015,-12538,-4173,21463
290271730,-14,-129,996,-11628,-3867,22443
290274454,-14,-129,996,-11628,-3867,22443
290280283,-2,-122,974,-10762,-4147,23721
290288828,0,-128,956,-9520,-5460,25471
290297372,-16,-125,958,-7630,-7315,27317
290305916,-35,-114,978,-6160,-8312,27912
290314462,-40,-107,988,-5215,-8041,26993
290322799,-40,-107,988,-4515,-7367,25506
290323332,-36,-106,986,-4515,-7367,25506
290331351,-36,-106,986,-4243,-7218,24430
290331884,-33,-116,979,-4243,-7218,24430
290339905,-33,-116,979,-3543,-7446,23913
290340438,-37,-132,984,-3543,-7446,23913
290348460,-37,-132,984,-2800,-6930,22750
290348993,-47,-124,996,-2800,-6930,22750
290357015,-44,-127,997,-2283,-5818,21008
290365559,-31,-138,984,-2030,-5171,20177
290374103,-26,-144,970,-2205,-5810,20125
290375371,-26,-144,970,-2205,-5810,20125
290382656,-29,-134,975,-2668,-7105,19355
290391200,-46,-138,990,-4646,-8111,17167
290399743,-61,-162,1003,-7166,-8811,14805
290408079,-61,-162,1003,-8697,-8837,13510
290408613,-58,-198,1005,-8697,-8837,13510
290416634,-58,-198,1005,-9493,-8408,13562
290417167,-28,-201,986,-9493,-8408,13562
290425188,-28,-201,986,-9108,-9126,13693
290425721,-4,-199,972,-9108,-9126,13693
290433742,-4,-199,972,-10482,-10666,15032
290434275,7,-202,940,-10482,-10666,15032
290442296,19,-185,925,-10543,-12591,16677
290450841,36,-173,929,-10465,-14455,19591
290459385,27,-159,936,-8575,-16178,22601
290467929,0,-142,958,-6606,-17307,25103
290476474,-13,-137,981,-4541,-16966,26705
290484811,-13,-137,981,17,-15505,26713
290485344,-18,-129,1007,17,-15505,26713
290493365,-18,-129,1007,3832,-12757,25847
290493898,-34,-124,1018,3832,-12757,25847
290501918,-34,-124,1018,4042,-9948,25628
290502451,-39,-131,1010,4042,-9948,25628
290510472,-39,-131,1010,3377,-8391,24998
290511005,-30,-133,999,3377,-8391,24998
290519026,-22,-132,1007,2800,-7586,22820
290527570,-11,-137,1031,1155,-6221,19530
290536114,-18,-154,1036,-3237,-4331,16677
290544659,-6,-185,1017,-8181,-3535,16380
290553203,4,-219,995,-11567,-4838,20300
290561747,10,-237,1002,-11943,-7070,27308
290570083,10,-237,1002,-12337,-7866,35875
290570617,3,-228,1012,-12337,-7866,35875
290577389,3,-228,1012,-12337,-7866,35875
290578644,3,-228,1012,-13072,-7857,43233
290579177,-13,-197,1021,-13072,-7857,43233
290587197,-13,-197,1021,-12906,-6912,47013
290587730,-33,-156,1036,-12906,-6912,47013
290595750,-33,-156,1036,-11943,-4672,46331
290596283,-49,-108,1060,-11943,-4672,46331
290604304,-52,-58,1069,-11313,-630,40477
290612850,-60,-45,1053,-11445,3298,31867
290621394,-67,-67,1026,-10937,6107,23817
290629938,-69,-84,1023,-8548,7717,17727
290638483,-64,-99,1021,-6685,9458,14245
290647027,-29,-123,1007,-5153,11191,13440
290655571,-5,-139,990,-3211,12005,15277
290663907,-5,-139,990,-1426,12328,17412
290664440,-5,-135,990,-1426,12328,17412
290672461,-5,-135,990,-17,13011,19363
290672994,-1,-145,995,-17,13011,19363
290678520,-1,-145,995,-17,13011,19363
290681023,-1,-145,995,2905,14315,20973
290681557,18,-147,1012,2905,14315,20973
290689578,18,-147,1012,4786,16143,21411
290690111,30,-126,1016,4786,16143,21411
290698132,28,-123,1002,3955,17080,21087
290706677,44,-142,981,1496,16318,22216
290715221,58,-142,948,61,14157,25838
290723766,45,-102,930,-113,10666,29067
290732310,2,-52,937,-752,6466,29225
290740855,-40,-37,966,-2152,2817,26180
290749399,-69,-50,1011,-2905,516,21700
290757944,-66,-60,1057,-3412,638,17001
290766280,-66,-60,1057,-2870,2878,14245
290766814,-36,-96,1079,-2870,2878,14245
290774835,-36,-96,1079,-1373,5923,14446
290775368,-3,-125,1069,-1373,5923,14446
290779440,-3,-125,1069,-1373,5923,14446
290783398,-3,-125,1069,577,7910,16931
290783931,17,-146,1036,577,7910,16931
290791950,17,-146,1036,2423,8102,21490
290792484,29,-158,1002,2423,8102,21490
290800503,24,-156,982,2843,6553,26845
290809047,-6,-155,982,2003,4208,31071
290817591,-45,-153,994,-708,2161,32856
290826136,-68,-133,1005,-4305,945,32103
290834681,-77,-105,1022,-7078,70,28971
290843225,-97,-60,1042,-8610,-385,23108
290851769,-113,1,1058,-9397,227,13335
290860105,-113,1,1058,-8548,2345,2765
290860638,-97,10,1074,-8548,2345,2765
290868659,-97,10,1074,-8417,5066,-3080
290869192,-83,-29,1062,-8417,5066,-3080
290877213,-83,-29,1062,-8146,6667,-6195
290877747,-83,-65,1054,-8146,6667,-6195
290880362,-83,-65,1054,-8146,6667,-6195
290885776,-83,-65,1054,-9126,7875,-7638
290886309,-68,-102,1045,-9126,7875,-7638
290894330,-32,-150,1026,-11541,8715,-6912
290902874,0,-170,1011,-15557,9073,-4585
290911419,14,-176,991,-20798,8286,-2222
290919963,17,-163,976,-25375,5740,-1050
290928507,14,-130,964,-29032,1995,-1015
290937052,-1,-117,955,-31508,-3377,-1347
290945596,-21,-93,968,-32156,-9651,-2397
290954140,-45,-68,981,-33687,-14805,-3517
290962476,-45,-68,981,-34186,-18707,-3701
290963009,-65,-57,991,-34186,-18707,-3701
290971031,-65,-57,991,-32690,-20921,-2931
290971565,-85,-53,999,-32690,-20921,-2931
290979586,-85,-53,999,-29540,-21385,-1750
290980119,-108,-50,995,-29540,-21385,-1750
290981484,-108,-50,995,-29540,-21385,-1750
290988144,-108,-50,995,-25567,-20107,-1435
290988678,-124,-39,991,-25567,-20107,-1435
290996699,-114,-51,987,-20405,-18007,-1785
291005243,-97,-85,1000,-13518,-15496,-1015
291013788,-71,-118,1031,-6667,-11760,1758
291022332,-33,-141,1060,-1233,-6615,5853
291030876,-4,-179,1079,3316,-918,10132
291039421,20,-224,1087,5530,4550,15435
291047965,43,-231,1076,4418,9012,19932
291056509,62,-226,1055,113,11611,22723
291065055,75,-240,1011,-4165,11838,24946
291073391,75,-240,1011,-7280,9572,27142
291073924,66,-232,973,-7280,9572,27142
291081944,66,-232,973,-9878,5556,27037
291082478,35,-184,944,-9878,5556,27037
291090496,35,-184,944,-11952,813,23756
291091029,-8,-141,919,-11952,813,23756
291099051,-8,-141,919,-13807,-4427,19451
291099584,-54,-137,902,-13807,-4427,19451
291107605,-54,-137,902,-14840,-9327,14971
291108138,-98,-116,913,-14840,-9327,14971
291116159,-101,-110,955,-14262,-11620,9992
291124702,-67,-135,994,-11620,-10692,5827
291133246,-23,-182,1002,-7761,-7315,5302
291141790,30,-240,1000,-3605,-3771,10587
291150334,77,-258,995,-61,-822,20413
291158878,84,-241,987,3578,1977,30432
291167215,84,-241,987,5687,4803,37502
291167748,56,-210,976,5687,4803,37502
291175768,56,-210,976,5976,7043,40731
291176301,28,-214,960,5976,7043,40731
291183491,28,-214,960,5976,7043,40731
291184330,28,-214,960,4331,8610,41107
291184863,12,-216,958,4331,8610,41107
291192883,12,-216,958,1540,9633,38841
291193416,6,-188,956,1540,9633,38841
291201437,-9,-134,942,-1295,10176,33757
291209982,-36,-102,904,-4410,8715,26845
291218526,-59,-94,886,-7638,4838,19337
291227071,-73,-86,881,-11637,-262,11488
291235615,-18,-173,886,-12862,-4996,5293
291244159,53,-330,926,-11086,-8697,9975
291252495,53,-330,926,-8557,-9152,22408
291253028,53,-356,942,-8557,-9152,22408
291261049,53,-356,942,-7647,-7927,33775
291261582,19,-319,943,-7647,-7927,33775
291269604,19,-319,943,-8120,-6518,40608
291270137,-3,-272,939,-8120,-6518,40608
291278158,-3,-272,939,-10115,-5600,43207
291278691,-23,-220,934,-10115,-5600,43207
291284425,-23,-220,934,-10115,-5600,43207
291286719,-46,-177,926,-14411,-5390,43277
291295265,-60,-121,917,-19696,-6431,41046
291303810,-73,-49,909,-24482,-9038,35586
291312354,-106,34,903,-28726,-13370,26573
291320897,-125,76,891,-32042,-19407,14402
291329234,-125,76,891,-32191,-27256,3841
291329767,-106,22,897,-32191,-27256,3841
291337788,-106,22,897,-29846,-35017,1741
291338321,-85,-103,927,-29846,-35017,1741
291346342,-85,-103,927,-26442,-40346,7638
291346875,-96,-184,1001,-26442,-40346,7638
291354896,-96,-184,1001,-23642,-41483,14603
291355429,-138,-198,1079,-23642,-41483,14603
291363448,-178,-187,1135,-21490,-38815,19206
291371992,-220,-167,1170,-20483,-33075,21393
291380537,-249,-157,1175,-20921,-25305,22102
291385547,-249,-157,1175,-20921,-25305,22102
291389089,-251,-151,1177,-20361,-16651,21043
291397633,-230,-137,1164,-18996,-7026,19556
291406177,-199,-99,1156,-14700,2905,15846
291414513,-199,-99,1156,-9931,13291,10185
291415046,-161,-79,1120,-9931,13291,10185
291423067,-161,-79,1120,-6790,22041,5853
291423600,-117,-93,1040,-6790,22041,5853
291431622,-117,-93,1040,-1706,26040,3193
291432155,-65,-92,965,-1706,26040,3193
291440176,-65,-92,965,4033,26372,1452
291440709,-34,-98,910,4033,26372,1452
291448730,-23,-133,881,8382,24438,1041
291457274,6,-192,862,11628,21551,2502
291465819,29,-233,870,14831,17228,6125
291474363,27,-250,898,16826,12565,9905
291482907,18,-251,941,17071,8461,11821
291486462,18,-251,941,17071,8461,11821
291491252,18,-251,941,14892,5066,11401
291491785,0,-240,971,14892,5066,11401
291499807,0,-240,971,13142,1723,8872
291500340,-24,-237,997,13142,1723,8872
291508359,-24,-237,997,10963,-1391,6300
291508892,-51,-252,1017,10963,-1391,6300
291516913,-51,-252,1017,8566,-4130,4908
291517446,-83,-261,1041,8566,-4130,4908
291525467,-110,-270,1059,6387,-5705,3543
291534011,-119,-293,1074,5285,-5897,2975
291542555,-104,-288,1078,5101,-3771,3815
291551100,-84,-233,1066,5337,-17,3998
291559644,-73,-188,1025,5171,3080,2248
291568188,-66,-178,984,5110,3368,-122
291576732,-53,-190,963,5503,1531,-1312
291585069,-53,-190,963,6273,-1076,-1041
291585602,-42,-192,968,6273,-1076,-1041
291587386,-42,-192,968,6273,-1076,-1041
291593631,-42,-192,968,7621,-3316,-691
291594164,-40,-177,978,7621,-3316,-691
291602183,-40,-177,978,9126,-5390,-831
291602716,-52,-184,983,9126,-5390,-831
291610737,-70,-186,1003,9747,-6877,-682
291619282,-90,-180,1016,8636,-7577,-2038
291627827,-108,-204,1027,7612,-7910,-4112
291636372,-104,-229,1051,6037,-6956,-6405
291644915,-85,-233,1057,4068,-4690,-7516
291653460,-75,-220,1031,1995,-3097,-7787
291662004,-63,-198,1001,507,-3403,-8146
291670341,-63,-198,1001,17,-5110,-9187
291670874,-47,-166,977,17,-5110,-9187
291678895,-47,-166,977,-17,-7358,-11016
291679428,-40,-119,957,-17,-7358,-11016
291687449,-40,-119,957,288,-10316,-13483
291687982,-40,-87,934,288,-10316,-13483
291688517,-40,-87,934,288,-10316,-13483
291696048,-43,-102,918,2362,-14183,-15032
291704592,-55,-112,929,4576,-17640,-14971
291713136,-72,-105,957,5783,-19302,-16091
291721681,-71,-118,973,7087,-19005,-18952
291730225,-50,-154,984,7805,-17526,-20177
291738769,-15,-170,980,8312,-15898,-17823
291747105,-15,-170,980,9668,-15435,-14743
291747639,3,-138,964,9668,-15435,-14743
291755658,3,-138,964,12223,-16476,-14752
291756191,8,-74,959,12223,-16476,-14752
291764213,8,-74,959,13842,-17797,-17657
291764746,-2,-32,957,13842,-17797,-17657
291772766,-2,-32,957,13195,-19530,-20623
291773299,-21,-24,949,13195,-19530,-20623
291781319,-21,-24,949,13300,-22058,-23703
291781853,-40,-29,950,13300,-22058,-23703
291789458,-40,-29,950,13300,-22058,-23703
291789883,-57,-41,969,14096,-24640,-26582
291798427,-56,-94,995,14927,-25795,-28070
291806971,-45,-149,1030,16117,-25410,-26276
291815515,-47,-147,1075,17333,-23616,-24097
291824059,-43,-140,1112,19363,-19766,-25270
291832604,-34,-169,1135,21227,-14008,-27212
291840939,-34,-169,1135,20413,-6991,-26897
291841472,-27,-197,1128,20413,-6991,-26897
291849494,-27,-197,1128,19355,-1181,-25173
291850026,-9,-199,1111,19355,-1181,-25173
291858046,-9,-199,1111,19932,3596,-24850
291858580,16,-169,1105,19932,3596,-24850
291866602,16,-169,1105,19748,8312,-25121
291867135,26,-156,1086,19748,8312,-25121
291875155,26,-156,1086,17657,11926,-25165
291875688,26,-165,1051,17657,11926,-25165
291883707,39,-181,1016,16082,13667,-23266
291890381,39,-181,1016,16082,13667,-23266
291892260,49,-192,979,14962,14280,-18558
291900806,48,-204,952,13702,13816,-11786
291909350,49,-204,945,12145,12845,-3850
291917894,68,-169,961,12110,11926,3010
291926439,78,-124,988,14306,11795,6483
291934983,67,-96,1007,15951,12503,6860
291943320,67,-96,1007,17263,13282,4751
291943853,48,-85,1021,17263,13282,4751
291951874,48,-85,1021,18567,14061,1041
291952407,23,-70,1031,18567,14061,1041
291960429,23,-70,1031,17928,14953,-3797
291960962,-6,-65,1027,17928,14953,-3797
291968982,-6,-65,1027,16301,15470,-7621
291969515,-4,-96,1008,16301,15470,-7621
291977534,-4,-96,1008,15496,15102,-7376
291978067,21,-137,987,15496,15102,-7376
291986088,33,-150,970,16397,13790,-3928
291991513,33,-150,970,16397,13790,-3928
291994640,28,-144,968,18340,12258,-595
292003184,28,-140,974,19040,11086,1697
292011728,52,-144,978,18348,10281,4690
292020273,72,-136,987,19311,9380,7918
292028818,54,-116,1015,20405,9082,9117
292037361,34,-115,1035,19276,10115,9292
292045906,26,-123,1040,17491,11891,9397
292054242,26,-123,1040,15050,13737,10360
292054776,36,-113,1019,15050,13737,10360
292062797,36,-113,1019,12477,14183,10255
292063330,20,-83,992,12477,14183,10255
292071351,20,-83,992,10351,13632,8207
292071884,-12,-73,966,10351,13632,8207
292079906,-12,-73,966,8312,12932,4795
292080439,-36,-74,958,8312,12932,4795
292088460,-34,-63,957,5985,12267,630
292092431,-34,-63,957,5985,12267,630
292097012,-22,-68,958,4025,11637,-2782
292105556,-10,-90,952,3193,10185,-3990
292114101,-11,-77,968,2983,8688,-4453
292122646,-4,-68,988,1426,8408,-4917
292131190,9,-85,985,-1120,8820,-4305
292139527,9,-85,985,-3491,8680,-2563
292140060,16,-101,968,-3491,8680,-2563
292148080,16,-101,968,-6650,7586,271
292148613,8,-95,955,-6650,7586,271
292156633,8,-95,955,-9870,5740,3447
292157166,5,-92,949,-9870,5740,3447
292165187,5,-92,949,-10981,3858,5320
292165721,-2,-76,961,-10981,3858,5320
292173739,-3,-81,966,-9590,2712,6536
292182284,12,-77,981,-4987,2152,7787
292190828,26,-23,1016,4602,2423,3902
292193551,26,-23,1016,4602,2423,3902
292199380,-8,16,1032,10815,5206,-2318
292207924,-23,14,995,10631,8163,-7953
292216469,-20,-14,988,11655,8653,-12993
292224806,-20,-14,988,13221,8478,-15618
292225340,-12,-63,978,13221,8478,-15618
292233360,-12,-63,978,15426,8373,-15015
292233894,-17,-99,984,15426,8373,-15015
292241913,-17,-99,984,17132,8557,-12932
292242446,-37,-106,987,17132,8557,-12932
292250467,-37,-106,987,17508,8715,-11147
292251000,-59,-101,1011,17508,8715,-11147
292259022,-68,-103,1033,16248,9800,-11173
292267566,-57,-122,1055,14516,11716,-11856
292276110,-34,-130,1056,12932,14105,-12311
292284655,6,-159,1036,11882,16476,-11917
292293200,46,-193,1001,11908,17508,-8050
292294468,46,-193,1001,11908,17508,-8050
292301751,44,-160,972,12066,16205,-4602
292310087,44,-160,972,9826,13685,-4742
292310620,9,-125,959,9826,13685,-4742
292318642,9,-125,959,5626,10762,-6991
292319175,-15,-119,961,5626,10762,-6991
292327196,-15,-119,961,1050,8128,-10150
292327729,-41,-115,959,1050,8128,-10150
292335749,-41,-115,959,-2730,5713,-13177
292336282,-63,-113,955,-2730,5713,-13177
292344303,-65,-128,956,-4208,3692,-15172
292352848,-61,-147,960,-3736,2668,-14752
292361392,-53,-160,959,-1085,2537,-12425
292369935,-49,-155,962,2476,3053,-9887
292378480,-51,-146,955,5932,4348,-8312
292387025,-54,-137,949,9143,6011,-7805
292395361,-54,-137,949,9143,6011,-7805
292395577,-49,-154,946,12258,7455,-7708
292403913,-49,-154,946,14630,8828,-7350
292404447,-31,-174,947,14630,8828,-7350
292412467,-31,-174,947,15750,8995,-7988
292413000,-42,-168,945,15750,8995,-7988
292421020,-42,-168,945,14367,8277,-10237
292421553,-61,-178,952,14367,8277,-10237
292429572,-61,-178,952,11803,7463,-12092
292430105,-57,-232,964,11803,7463,-12092
292438124,-57,-232,964,9362,6431,-11865
292438658,-50,-277,981,9362,6431,-11865
292446677,-49,-290,994,6212,6098,-10088
292455222,-56,-262,995,1505,6308,-9065
292463767,-54,-246,977,-3893,6728,-9563
292472311,-43,-223,960,-9222,6781,-10307
292480856,-49,-187,928,-14192,6221,-11733
292489400,-60,-163,900,-18191,4620,-13580
292496489,-60,-163,900,-18191,4620,-13580
292497744,-60,-163,900,-18707,2056,-13291
292498277,-50,-173,881,-18707,2056,-13291
292506298,-50,-173,881,-14980,-472,-9222
292506831,-44,-177,874,-14980,-472,-9222
292514851,-44,-177,874,-9135,-2730,-4646
292515384,-61,-140,875,-9135,-2730,-4646
292523405,-61,-140,875,-3316,-4576,-1925
292523938,-73,-99,884,-3316,-4576,-1925
292531959,-62,-101,897,2511,-6203,-796
292540503,-55,-125,915,6755,-7472,481
292549048,-71,-137,955,9555,-8898,1111
292557593,-98,-141,993,10062,-8837,35
292566136,-111,-178,1033,8925,-7402,-1846
292574681,-118,-232,1053,5976,-5538,-1338
292583225,-122,-253,1059,2345,-3832,1452
292591562,-122,-253,1059,-2905,-2047,3920
292592095,-120,-225,1063,-2905,-2047,3920
292597413,-120,-225,1063,-2905,-2047,3920
292600124,-120,-225,1063,-9730,-568,3972
292600657,-114,-192,1055,-9730,-568,3972
292608678,-114,-192,1055,-15715,568,3228
292609211,-88,-184,1031,-15715,568,3228
292617233,-88,-184,1031,-18926,638,3351
292617766,-57,-144,993,-18926,638,3351
292625787,-42,-50,954,-20816,-630,962
292634331,-59,27,917,-22890,-3115,-4655
292642876,-70,33,896,-22627,-7192,-10613
292651420,-85,26,912,-19801,-11287,-14490
292659965,-112,16,972,-15741,-13737,-17325
292668509,-136,-36,1039,-10430,-13151,-19022
292676846,-136,-36,1039,-5127,-9590,-18418
292677379,-144,-86,1085,-5127,-9590,-18418
292685400,-144,-86,1085,-490,-4733,-16187
292685933,-129,-114,1114,-490,-4733,-16187
292693954,-129,-114,1114,1907,227,-13641
292694487,-122,-110,1120,1907,227,-13641
292698556,-122,-110,1120,1907,227,-13641
292702514,-122,-110,1120,2467,4576,-13116
292703047,-116,-122,1115,2467,4576,-13116
292711068,-90,-176,1107,2520,8531,-12258
292719613,-56,-204,1082,2730,11777,-9712
292728157,-39,-166,1045,1820,13308,-7953
292736701,-38,-120,1004,-665,12713,-9161
292745245,-22,-138,984,-3167,10500,-11138
292753790,-44,-151,972,-5705,6825,-11348
292762126,-44,-151,972,-8715,2826,-11812
292762659,-68,-143,990,-8715,2826,-11812
292770678,-68,-143,990,-11646,210,-12897
292771211,-98,-134,1029,-11646,210,-12897
292779232,-98,-134,1029,-13991,-472,-14122
292779766,-122,-146,1059,-13991,-472,-14122
292787787,-122,-146,1059,-15470,936,-14525
292788320,-129,-153,1084,-15470,936,-14525
292796341,-119,-141,1089,-15303,3920,-14446
292799480,-119,-141,1089,-15303,3920,-14446
292804893,-99,-140,1071,-14411,7700,-13728
292813438,-80,-124,1044,-11908,11252,-12967
292821982,-62,-92,1009,-9555,14411,-13571
292830527,-33,-90,968,-7945,16205,-15058
292839071,-2,-119,939,-6160,16012,-15137
292847409,-2,-119,939,-3928,14910,-14008
292847942,6,-146,932,-3928,14910,-14008
292855962,6,-146,932,-2073,13046,-11707
292856495,4,-164,938,-2073,13046,-11707
292864515,4,-164,938,-971,11060,-9957
292865048,-5,-158,943,-971,11060,-9957
292873067,-5,-158,943,-1225,8452,-9056
292873600,-23,-154,962,-1225,8452,-9056
292881621,-54,-144,987,-2572,6046,-9773
292890165,-73,-145,1008,-3438,4882,-12232
292898710,-66,-160,1036,-4733,5223,-14717
292900394,-66,-160,1036,-4733,5223,-14717
292907262,-66,-177,1045,-6186,6352,-15347
292915807,-57,-205,1034,-6737,7831,-14656
292924351,-33,-217,1018,-6203,9467,-12670
292932688,-33,-217,1018,-6221,10666,-11523
292933221,-29,-189,1003,-6221,10666,-11523
292941242,-29,-189,1003,-6606,11628,-11891
292941775,-29,-193,1001,-6606,11628,-11891
292949797,-29,-193,1001,-6072,13098,-11348
292950330,-12,-203,982,-6072,13098,-11348
292958349,-12,-203,982,-4891,13571,-9668
292958882,4,-206,954,-4891,13571,-9668
292966902,7,-208,945,-3430,12460,-7481
292975446,-6,-178,939,-2082,11786,-6580
292983990,2,-148,932,-1706,11095,-7866
292992534,7,-156,923,-2152,9966,-9835
293001078,-4,-185,925,-2240,7813,-10920
293009623,-20,-183,939,-2555,6055,-11646
