# IKS4A1 

time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps]
321668445,-12,9,1003,-192,358,1198
321668978,-12,10,1002,-192,358,1198
321676999,-12,10,1002,-183,341,1408
321677532,-12,7,1002,-183,341,1408
321685551,-12,7,1002,-280,350,1820
321686086,-11,10,1001,-280,350,1820
321694103,-11,10,1001,-192,393,1435
321694637,-9,17,1001,-192,393,1435
321702658,-12,12,1001,-262,393,1102
321711202,-12,9,1002,-227,315,1373
321719746,-11,10,1003,-262,350,1627
321728290,-24,-38,1005,-166,428,3097
321736835,-39,-41,995,-210,280,10692
321745380,-10,3,1005,-323,455,14542
321753924,7,65,1003,-140,595,11357
321762261,7,65,1003,-210,463,6641
321762794,-2,39,1000,-210,463,6641
321770813,-2,39,1000,-245,455,3578
321771346,0,41,1001,-245,455,3578
321779367,0,41,1001,-245,455,848
321779900,-8,17,1002,-245,455,848
321786466,-8,17,1002,-245,455,848
321787929,-8,17,1002,-218,428,752
321788462,-10,12,1003,-218,428,752
321796482,-10,12,1003,-245,507,700
321797015,-12,12,1003,-245,507,700
321805036,-12,10,1000,-218,525,691
321813580,-12,11,1001,-210,463,630
321822124,-11,12,1002,-218,481,647
321830669,-11,12,1001,-175,472,568
321839213,-12,13,1003,-245,411,481
321847757,-12,12,1002,-245,332,437
321856301,-11,11,1002,-210,288,385
321864846,-11,11,1003,-271,315,393
321873183,-11,11,1003,-236,332,358
321873717,-11,10,1001,-236,332,358
321881737,-11,10,1001,-236,358,393
321882270,-11,11,1001,-236,358,393
321887379,-11,11,1001,-236,358,393
321890297,-11,11,1001,-192,402,393
321890830,-11,12,1002,-192,402,393
321898851,-11,12,1002,-183,463,411
321899385,-11,12,1003,-183,463,411
321907405,-11,12,1003,-166,411,367
321907938,-11,11,1004,-166,411,367
321915959,-11,10,1001,-157,472,332
321924503,-12,11,1002,-183,498,393
321933047,-12,11,1002,-192,428,367
321941592,-12,9,1000,-210,472,367
321950136,-12,11,1001,-183,350,315
321958681,-11,12,1002,-245,306,332
321967225,-11,12,1001,-236,262,323
321975769,-11,12,1002,-192,280,358
321984313,-11,11,1001,-218,262,315
321988492,-11,11,1001,-218,262,315
321992658,-11,11,1001,-210,358,367
321993191,-11,11,1003,-210,358,367
322001213,-11,11,1003,-201,411,376
322001746,-11,12,1001,-201,411,376
322009767,-11,12,1001,-201,367,306
322010300,-12,12,1001,-201,367,306
322018321,-12,12,1001,-236,428,323
322018854,-11,13,1002,-236,428,323
322026875,-11,13,1002,-236,402,306
322027408,-11,12,1002,-236,402,306
322035430,-10,11,1002,-218,437,306
322043975,-11,10,1001,-253,385,262
322052519,-11,10,1000,-280,393,280
322061064,-11,12,1003,-245,358,341
322069608,-11,11,1003,-271,402,323
322078152,-12,12,1002,-236,350,367
322086697,-11,11,1002,-306,341,376
322089420,-11,11,1002,-306,341,376
322095249,-12,11,1000,-271,315,323
322103586,-12,11,1000,-280,306,323
322104119,-12,11,999,-280,306,323
322112138,-12,11,999,-253,341,358
322112671,-12,11,1003,-253,341,358
322120692,-12,11,1003,-210,393,341
322121225,-12,11,1003,-210,393,341
322129245,-12,11,1003,-227,385,393
322129778,-11,11,1002,-227,385,393
322137799,-11,11,1002,-210,411,350
322146344,-12,11,1001,-245,376,323
322154889,-12,11,1000,-236,306,315
322163433,-11,11,1001,-271,358,332
322171978,-11,11,1000,-218,341,350
322180523,-11,10,1004,-262,297,350
322189067,-11,10,1003,-166,358,315
322190542,-11,10,1003,-166,358,315
322197619,-12,12,1002,-183,402,323
322205955,-12,12,1002,-183,446,367
322206488,-11,11,1002,-183,446,367
322214509,-11,11,1002,-192,393,358
322215042,-11,10,1001,-192,393,358
322223060,-11,10,1001,-175,455,385
322223594,-10,11,1001,-175,455,385
322231614,-10,11,1001,-175,490,367
322232147,-10,11,1002,-175,490,367
322240165,-10,11,1002,-183,411,350
322240698,-12,11,1001,-183,411,350
322248718,-12,11,1001,-227,367,358
322249251,-12,12,1002,-227,367,358
322257272,-11,12,1001,-288,306,341
322265817,-12,12,1002,-236,332,350
322274361,-11,10,1001,-210,350,358
322282905,-13,10,1000,-218,393,341
322291449,-12,11,1001,-157,420,323
322299994,-12,13,1004,-166,385,341
322308538,-12,12,1002,-262,402,341
322317083,-12,11,1001,-236,385,332
322325419,-12,11,1001,-262,297,350
322325952,-11,11,1000,-262,297,350
322333974,-11,11,1000,-253,393,358
322334507,-11,11,1001,-253,393,358
322342527,-11,11,1001,-192,332,358
322343060,-12,11,1002,-192,332,358
322351080,-12,11,1002,-175,428,350
322351613,-12,10,1003,-175,428,350
322359633,-12,10,1003,-236,437,376
322360166,-10,12,1002,-236,437,376
322368187,-10,11,1002,-271,385,393
322376731,-12,11,1000,-227,393,367
322385276,-12,12,1001,-192,385,367
322392366,-12,12,1001,-192,385,367
322393829,-12,12,1000,-192,332,323
322402373,-12,11,1002,-175,341,350
322410918,-11,10,1003,-201,341,358
322419462,-12,10,1002,-236,376,350
322428007,-11,12,1003,-192,490,358
322436344,-11,12,1003,-201,507,376
322436877,-11,12,1003,-201,507,376
322444898,-11,12,1003,-227,481,385
322445431,-11,11,1000,-227,481,385
322453451,-11,11,1000,-192,420,350
322453984,-12,11,1000,-192,420,350
322462004,-12,11,1000,-227,367,350
322462537,-12,12,999,-227,367,350
322470558,-12,12,999,-253,288,358
322471091,-12,12,1002,-253,288,358
322479112,-12,11,1000,-262,367,341
322487657,-11,11,1003,-245,315,341
322493499,-11,11,1003,-245,315,341
322496209,-10,11,1003,-245,385,315
322504753,-11,11,1002,-227,402,341
322513297,-11,10,1001,-201,420,376
322521842,-13,11,1000,-148,428,332
322530178,-13,11,1000,-183,376,323
322530711,-12,10,1001,-183,376,323
322538731,-12,10,1001,-236,393,376
322539264,-12,11,1002,-236,393,376
322547285,-12,11,1002,-218,323,358
322547818,-11,11,1002,-218,323,358
322555838,-11,11,1002,-201,341,385
322556371,-11,11,1001,-201,341,385
322564393,-11,11,1001,-227,367,358
322564926,-11,12,1002,-227,367,358
322572945,-11,12,1003,-166,393,367
322581489,-12,11,1001,-192,428,385
322590034,-12,11,1002,-192,411,358
322594420,-12,11,1002,-192,411,358
322598586,-12,11,1001,-227,350,341
322607130,-12,12,1000,-175,385,350
322615674,-11,12,1001,-236,411,341
322624218,-11,10,1002,-236,428,350
322632554,-11,10,1002,-201,323,315
322633087,-10,11,1003,-201,323,315
322641108,-10,11,1003,-262,411,350
322641641,-11,11,1004,-262,411,350
322649660,-11,11,1004,-236,402,358
322650193,-12,11,1001,-236,402,358
322658212,-12,11,1001,-218,428,341
322658746,-12,12,1001,-218,428,341
322666767,-11,13,1001,-201,350,376
322675311,-11,11,1002,-218,393,332
322683856,-11,10,1001,-148,402,358
322692401,-11,11,1001,-218,358,367
322695540,-11,11,1001,-218,358,367
322700954,-12,12,1002,-192,350,315
322709498,-11,13,1003,-236,341,350
322718043,-11,10,1001,-175,367,341
322726379,-11,10,1001,-192,420,367
322726912,-11,10,1001,-192,420,367
322734933,-11,10,1001,-183,393,323
322735466,-11,11,1001,-183,393,323
322743487,-11,11,1001,-192,367,376
322744020,-12,10,1001,-192,367,376
322752042,-12,10,1001,-227,393,350
322752575,-12,11,1003,-227,393,350
322760596,-11,11,1002,-201,420,358
322769140,-11,11,1002,-166,341,323
322777684,-10,12,1002,-218,297,385
322786228,-11,11,1001,-262,358,358
322794773,-11,11,1001,-253,472,332
322796456,-11,11,1001,-253,472,332
322803325,-10,13,1002,-218,446,367
322811661,-10,13,1002,-271,402,376
322812194,-12,11,1001,-271,402,376
322820214,-12,11,1001,-280,323,341
322820747,-12,11,1003,-280,323,341
322828767,-12,11,1003,-280,393,332
322829300,-11,11,1002,-280,393,332
322837320,-11,11,1002,-218,367,341
322837853,-11,12,1002,-218,367,341
322845874,-11,12,1002,-227,358,358
322846407,-12,11,1002,-227,358,358
322854429,-12,10,1001,-201,332,332
322862973,-11,11,1002,-175,385,341
322871517,-11,12,1002,-192,455,323
322880062,-11,11,1001,-236,428,358
322888606,-12,12,1002,-227,428,332
322897151,-11,12,1001,-245,367,350
322905488,-11,12,1001,-227,332,358
322906021,-11,12,1002,-227,332,358
322914040,-11,12,1002,-210,376,358
322914574,-11,10,1003,-210,376,358
322922595,-11,10,1003,-350,376,323
322923128,-12,10,1001,-350,376,323
322931149,-12,10,1001,-227,332,323
322931682,-12,11,1002,-227,332,323
322939703,-12,11,1002,-210,306,350
322948247,-10,11,1001,-201,385,358
322956791,-11,10,1001,-253,376,350
322965335,-10,9,1001,-236,350,341
322973879,-11,10,1002,-271,385,341
322982424,-12,12,1002,-166,385,367
322990968,-12,12,1002,-175,428,332
322998473,-12,12,1002,-175,428,332
322999312,-12,12,1002,-201,428,350
322999846,-12,11,1003,-201,428,350
323007867,-12,11,1003,-201,420,341
323008400,-11,11,1001,-201,420,341
323016421,-11,11,1001,-210,297,341
323016954,-12,11,1000,-210,297,341
323024976,-12,11,1000,-175,350,332
323025509,-12,12,1002,-175,350,332
323033528,-12,11,1001,-210,306,358
323042073,-11,11,1001,-166,341,376
323050617,-11,11,1002,-227,323,350
323059161,-12,10,1001,-140,358,350
323067705,-12,12,1002,-157,385,341
323076250,-11,12,1001,-218,455,358
323084794,-11,12,1000,-175,437,358
323093337,-11,11,1001,-218,420,358
323099387,-11,11,1001,-218,420,358
323101681,-11,11,1001,-210,411,350
323102214,-12,12,1001,-210,411,350
323110235,-12,12,1001,-253,472,376
323110768,-12,13,1002,-253,472,376
323118787,-12,13,1002,-236,393,350
323119320,-12,11,1002,-236,393,350
323127341,-12,11,1002,-280,420,341
323127875,-12,11,1001,-280,420,341
323135896,-11,11,1002,-297,358,367
323144441,-11,11,1001,-218,367,367
323152985,-10,12,1002,-271,385,376
323161530,-12,11,1004,-271,411,341
323170074,-11,11,1002,-280,428,315
323178619,-11,12,1000,-201,385,315
323186955,-11,12,1000,-262,420,393
323187488,-10,11,1001,-262,420,393
323195509,-10,11,1001,-175,446,367
323196042,-13,10,999,-175,446,367
323200526,-13,10,999,-175,446,367
323204068,-13,10,999,-183,428,341
323204601,-12,11,1002,-183,428,341
323212621,-12,11,1002,-157,402,367
323213154,-12,12,1003,-157,402,367
323221176,-11,11,1001,-175,350,323
323229720,-11,10,1003,-236,385,358
323238265,-10,10,1001,-218,350,358
323246810,-12,11,999,-122,420,367
323255354,-11,11,1001,-175,455,367
323263898,-12,11,1001,-122,428,323
323272442,-11,12,1002,-140,393,341
323280778,-11,12,1002,-227,411,315
323281311,-10,12,1003,-227,411,315
323289331,-10,12,1003,-227,402,323
323289864,-11,10,1000,-227,402,323
323297885,-11,10,1000,-192,385,350
323298418,-12,11,1001,-192,385,350
323301447,-12,11,1001,-192,385,350
323306445,-12,11,1001,-210,446,367
323306978,-12,12,1000,-210,446,367
323314999,-11,13,1001,-218,420,358
323323542,-10,12,1004,-210,367,341
323332086,-11,10,1002,-297,385,367
323340631,-11,11,1001,-218,420,385
323349175,-11,13,1001,-218,393,393
323357720,-12,11,1000,-218,420,393
323366265,-11,11,1002,-253,455,350
323374602,-11,11,1002,-315,455,350
323375135,-11,11,1003,-315,455,350
323383154,-11,11,1003,-245,446,367
323383688,-11,12,1003,-245,446,367
323391707,-11,12,1003,-236,428,350
323392240,-12,11,1001,-236,428,350
323400262,-12,11,1001,-236,402,323
323400795,-12,11,1002,-236,402,323
323402371,-12,11,1002,-236,402,323
323408824,-11,11,1000,-262,358,376
323417368,-10,11,1002,-227,402,367
323425913,-11,11,1002,-280,411,385
323434457,-12,12,1002,-280,385,393
323443001,-12,10,1000,-280,350,358
323451545,-12,11,1002,-227,323,341
323459881,-12,11,1002,-201,332,385
323460414,-11,11,1002,-201,332,385
323468435,-11,11,1002,-245,350,376
323468968,-12,11,1002,-245,350,376
323476990,-12,11,1002,-192,376,393
323477523,-10,11,1001,-192,376,393
323485543,-10,11,1001,-201,446,376
323486076,-11,12,1002,-201,446,376
323494096,-11,11,1001,-175,420,358
323502641,-11,11,1001,-210,446,358
323503493,-11,11,1001,-210,446,358
323511152,-12,11,1001,-253,411,358
323519697,-11,12,1000,-288,393,358
323528241,-11,11,1002,-201,428,385
323536785,-12,12,1002,-236,463,358
323545330,-11,12,1002,-262,428,350
323553874,-11,12,1003,-262,358,341
323562419,-12,11,1002,-236,367,341
323570755,-12,11,1002,-306,385,376
323571288,-13,10,1000,-306,385,376
323579307,-13,10,1000,-253,385,358
323579841,-12,10,999,-253,385,358
323587863,-12,10,999,-175,358,376
323588396,-12,12,1001,-175,358,376
323596417,-12,12,1001,-210,402,350
323596950,-12,11,1003,-210,402,350
323604556,-12,11,1003,-210,402,350
323604980,-11,11,1003,-183,411,332
323613524,-10,11,1003,-218,428,323
323622068,-11,11,1001,-218,420,350
323630612,-11,11,999,-183,428,385
323639156,-11,11,1002,-166,411,350
323647700,-10,11,1002,-148,411,350
323656036,-10,11,1002,-175,376,393
323656569,-11,12,1002,-175,376,393
323664590,-11,12,1002,-166,420,367
323665123,-11,12,1002,-166,420,367
323673144,-11,12,1002,-306,358,341
323673677,-12,12,1001,-306,358,341
323681698,-12,12,1001,-192,358,350
323682231,-11,12,1001,-192,358,350
323690251,-11,11,1001,-280,341,332
323698795,-11,11,1002,-315,306,323
323705469,-11,11,1002,-315,306,323
323707348,-12,11,1001,-297,297,323
323715892,-11,11,1002,-262,315,358
323724437,-11,10,1003,-218,315,350
323732982,-10,10,1002,-227,420,323
323741318,-10,10,1002,-227,341,306
323741851,-11,10,1003,-227,341,306
323749871,-11,10,1003,-175,437,341
323750404,-12,11,1001,-175,437,341
323758425,-12,11,1001,-210,402,376
323758958,-11,13,1003,-210,402,376
323766979,-11,13,1003,-113,393,350
323767512,-12,10,1001,-113,393,350
323775533,-12,12,1002,-175,350,323
323784077,-11,9,1001,-210,332,306
323792621,-11,10,1002,-157,385,350
323801165,-11,12,1002,-148,428,358
323806383,-11,12,1002,-148,428,358
323809717,-12,12,1001,-96,420,358
323818262,-11,11,1002,-166,411,350
323826599,-11,11,1002,-245,367,376
323827132,-11,12,1002,-245,367,376
323835152,-11,12,1002,-288,385,332
323835686,-12,11,1001,-288,385,332
323843705,-12,11,1001,-253,358,341
323844238,-12,11,1000,-253,358,341
323852259,-12,11,1000,-201,358,350
323852792,-11,13,1000,-201,358,350
323860814,-11,11,1002,-280,358,402
323869358,-10,11,1002,-271,358,367
323877903,-11,10,1003,-262,411,358
323886447,-11,12,1003,-253,420,332
323894992,-12,12,1002,-218,376,367
323903327,-12,12,1002,-183,376,367
323903861,-12,11,1000,-183,376,367
323907516,-12,11,1000,-183,376,367
323911890,-12,11,1000,-227,358,367
323912423,-12,11,1001,-227,358,367
323920441,-12,11,1001,-236,411,332
323920974,-12,11,1001,-236,411,332
323928995,-12,11,1001,-210,358,358
323929528,-10,11,1002,-210,358,358
323937549,-11,10,1002,-210,358,332
323946094,-11,11,1001,-210,358,341
323954639,-10,11,1002,-140,393,367
323963183,-12,11,1002,-96,472,367
323971727,-12,10,1001,-157,437,332
323980065,-12,10,1001,-175,428,341
323980598,-12,12,1000,-175,428,341
323988617,-12,12,1000,-245,393,358
323989150,-11,13,1003,-245,393,358
323997171,-11,13,1003,-245,350,341
323997704,-11,13,1002,-245,350,341
324005725,-11,13,1002,-288,315,341
324006258,-10,11,1002,-288,315,341
324008457,-10,11,1002,-288,315,341
324014287,-10,10,1002,-245,341,315
324022831,-11,12,1000,-236,367,350
324031375,-11,13,1002,-245,385,393
324039919,-11,11,1002,-271,402,367
324048464,-10,11,1004,-183,481,358
324057008,-11,12,1003,-210,350,367
324065552,-11,11,1002,-271,463,367
324073889,-11,11,1002,-210,420,358
324074422,-12,12,1001,-210,420,358
324082443,-12,12,1001,-227,446,358
324082976,-12,12,1001,-227,446,358
324090995,-12,12,1001,-227,420,350
324091528,-12,12,1002,-227,420,350
324099549,-12,12,1002,-210,393,385
324100082,-12,11,1003,-210,393,385
324108104,-11,10,1002,-175,446,358
324109372,-11,10,1002,-175,446,358
324116656,-11,11,1002,-245,393,332
324125200,-11,12,1002,-192,367,358
324133745,-12,11,1002,-253,402,358
324142289,-11,10,1002,-201,420,376
324150834,-11,10,1001,-192,402,306
324159171,-11,10,1001,-245,350,376
324159704,-12,11,1001,-245,350,376
324167725,-12,11,1001,-271,323,315
324168258,-12,11,1002,-271,323,315
324176280,-12,11,1002,-210,350,332
324176813,-12,10,1000,-210,350,332
324184834,-12,10,1000,-166,393,332
324185368,-11,11,1001,-166,393,332
324193388,-11,11,1001,-192,385,341
324193921,-10,12,1003,-192,385,341
324201940,-10,12,1004,-201,428,341
324210485,-11,12,1003,-192,420,323
324219030,-11,11,1002,-183,472,350
324227574,-11,12,1002,-218,428,332
324236118,-11,12,1001,-183,446,350
324244662,-12,11,999,-227,428,358
324253206,-12,11,1002,-157,420,323
324261542,-12,11,1002,-288,367,358
324262075,-11,12,1002,-288,367,358
324270094,-11,12,1002,-218,288,358
324270627,-12,12,1003,-218,288,358
324278649,-12,12,1003,-280,323,332
324279182,-12,10,1004,-280,323,332
324287202,-12,10,1004,-297,315,332
324287736,-10,10,1002,-297,315,332
324295757,-11,11,1000,-218,341,350
324304302,-12,12,1000,-271,402,376
324311391,-12,12,1000,-271,402,376
324312855,-12,11,1001,-210,420,367
324321399,-11,11,1002,-245,350,376
324329943,-12,11,1002,-175,498,350
324338488,-10,13,1003,-297,402,376
324346824,-10,13,1003,-253,385,393
324347357,-12,11,1000,-253,385,393
324355379,-12,11,1000,-218,323,288
324355912,-12,8,1001,-218,323,288
324363933,-12,8,1001,-262,288,280
324364466,-11,13,1002,-262,288,280
324372488,-10,14,1002,-288,306,367
324381032,-12,8,1001,-245,297,315
324389576,-13,9,1003,-183,341,306
324398121,-10,12,1003,-192,393,323
324406666,-11,12,1000,-210,367,350
324412507,-11,12,1000,-210,367,350
324415217,-12,10,1002,-245,393,341
324423553,-12,10,1002,-210,411,341
324424086,-11,9,1002,-210,411,341
324432105,-11,9,1002,-253,341,367
324432639,-11,12,1002,-253,341,367
324440658,-11,12,1002,-236,376,393
324441191,-12,11,1002,-236,376,393
324449212,-12,11,1002,-245,411,341
324449746,-13,11,1002,-245,411,341
324457767,-11,12,1001,-166,367,367
324466311,-10,11,1001,-183,358,367
324474856,-10,11,1002,-253,376,393
324483400,-12,11,1002,-236,332,385
324491945,-12,11,1002,-245,367,367
324500281,-12,11,1002,-175,393,385
324500815,-11,11,1003,-175,393,385
324508834,-11,11,1003,-140,446,402
324509368,-11,10,1002,-140,446,402
324513438,-11,10,1002,-140,446,402
324517397,-11,10,1002,-210,402,367
324517930,-11,10,1001,-210,402,367
324525949,-11,10,1001,-192,385,358
324526482,-12,11,1001,-192,385,358
324534503,-11,12,1003,-183,437,385
324543048,-11,10,1002,-192,367,358
324551592,-12,11,1003,-236,376,350
324560136,-11,12,1001,-227,411,350
324568681,-12,11,1001,-201,402,411
324577225,-11,12,1002,-175,463,385
324585561,-11,12,1002,-183,420,358
324586095,-12,11,1001,-183,420,358
324594115,-12,11,1001,-183,420,341
324594648,-11,11,1000,-183,420,341
324602668,-11,11,1000,-210,332,350
324603201,-10,11,1002,-210,332,350
324611223,-10,11,1002,-262,393,385
324611756,-11,10,1002,-262,393,385
324614370,-11,10,1002,-262,393,385
324619783,-11,11,1002,-253,358,358
324628326,-12,11,1001,-183,341,323
324636870,-11,12,1002,-245,367,350
324645414,-11,11,1001,-236,367,350
324653958,-11,10,1001,-236,385,323
324662502,-11,12,1002,-271,437,341
324670839,-11,12,1002,-210,402,385
324671373,-11,11,1003,-210,402,385
324679394,-11,11,1003,-210,376,367
324679927,-11,12,1002,-210,376,367
324687948,-11,12,1002,-245,402,332
324688481,-12,11,1003,-245,402,332
324696502,-12,11,1003,-227,472,358
324697035,-10,11,1000,-227,472,358
324705057,-10,11,1000,-192,446,393
324705590,-11,10,1000,-192,446,393
324713610,-12,11,1001,-201,420,385
324715501,-12,11,1001,-201,420,385
324722162,-12,11,1001,-210,428,358
324730707,-11,11,1002,-183,376,341
324739251,-10,11,1003,-245,358,358
324747795,-12,10,1001,-201,358,358
324756340,-11,11,1001,-236,280,332
324764884,-11,12,1002,-227,306,332
324773429,-12,11,1001,-210,332,358
324781974,-11,11,1002,-192,367,315
324790311,-11,11,1002,-227,411,315
324790844,-11,10,1002,-227,411,315
324798864,-11,10,1002,-218,420,323
324799397,-11,12,1002,-218,420,323
324807418,-11,12,1002,-271,402,350
324807951,-12,11,1001,-271,402,350
324815971,-12,11,1001,-218,411,350
324816504,-13,10,1000,-218,411,350
324824524,-13,10,1000,-262,350,323
324825057,-11,12,1001,-262,350,323
324833078,-11,10,1002,-280,315,323
324841622,-11,12,1002,-227,315,350
324850166,-10,11,1003,-175,358,350
324858710,-10,11,1002,-253,376,376
324867255,-11,12,1003,-175,411,367
324875799,-10,11,1003,-210,455,367
324884344,-11,11,1001,-210,490,385
324892889,-12,11,1001,-192,498,358
324901225,-12,11,1001,-166,428,367
324901758,-11,12,1002,-166,428,367
324909778,-11,12,1002,-227,358,350
324910311,-11,11,1002,-227,358,350
324917500,-11,11,1002,-227,358,350
324918340,-11,11,1002,-253,332,323
324918873,-11,10,1003,-253,332,323
324926894,-11,10,1003,-253,341,367
324927427,-11,11,1003,-253,341,367
324935448,-11,12,1002,-227,385,341
324943993,-12,11,1000,-227,385,358
324952537,-11,10,1000,-227,376,350
324961081,-11,11,1002,-183,428,323
324969626,-10,12,1002,-210,376,332
324978169,-11,11,1002,-236,437,358
324986713,-12,11,1001,-245,411,350
324995050,-12,11,1001,-262,411,350
324995583,-12,11,1001,-262,411,350
325003603,-12,11,1001,-227,358,332
325004136,-11,13,1003,-227,358,332
325012157,-11,13,1003,-201,367,306
325012690,-11,11,1003,-201,367,306
325018424,-11,11,1003,-201,367,306
325020718,-11,11,1003,-227,385,341
325021252,-11,10,1001,-227,385,341
325029271,-11,11,1001,-253,393,332
325037816,-11,12,1003,-210,358,306
325046360,-11,11,1001,-210,393,367
325054904,-11,11,1003,-183,376,350
325063449,-11,11,1002,-288,350,332
325071993,-10,11,1002,-271,350,341
325080330,-10,11,1002,-271,306,367
325080863,-11,12,1002,-271,306,367
325088884,-11,12,1002,-245,297,358
325089418,-11,12,1002,-245,297,358
325097438,-11,12,1002,-210,385,341
325097972,-11,11,1000,-210,385,341
325105993,-11,11,1000,-218,367,350
325106526,-10,11,1001,-218,367,350
325114546,-10,10,1001,-253,463,376
325119557,-10,10,1001,-253,463,376
325123099,-11,11,1003,-201,420,385
325131643,-11,11,1002,-210,411,323
325140187,-11,12,1002,-201,472,341
325148731,-11,11,1002,-210,428,385
325157276,-11,10,1000,-210,428,367
325165821,-11,12,1001,-201,411,341
325174365,-11,12,1002,-201,358,332
325182701,-11,12,1002,-192,376,367
325183234,-12,11,1002,-192,376,367
325191255,-12,11,1002,-148,385,341
325191788,-12,11,1003,-148,385,341
325199809,-12,11,1003,-201,411,341
325200342,-11,11,1003,-201,411,341
325208363,-11,11,1003,-253,393,376
325208896,-11,12,1002,-253,393,376
325216916,-11,12,1002,-218,358,376
325217449,-11,11,1001,-218,358,376
325220479,-11,11,1001,-218,358,376
325225477,-11,10,1001,-271,437,315
325234022,-12,11,1002,-297,463,341
325242567,-11,12,1003,-236,420,358
325251111,-10,11,1002,-218,385,367
325259656,-12,11,1002,-227,420,332
325268200,-12,11,1001,-218,358,297
325276744,-12,12,1001,-218,376,350
325285081,-12,12,1001,-192,385,367
325285614,-11,11,1003,-192,385,367
325293633,-11,11,1003,-166,420,358
325294166,-11,10,1001,-166,420,358
325302187,-11,10,1001,-157,341,306
325302721,-11,11,1002,-157,341,306
325310742,-11,11,1002,-262,402,332
325311275,-11,12,1003,-262,402,332
325319296,-11,10,1001,-297,420,385
325321396,-11,10,1001,-297,420,385
325327850,-12,12,1003,-218,367,358
325336394,-11,10,1001,-210,358,376
325344938,-11,10,1000,-210,393,358
325353482,-11,11,1002,-201,411,350
325362027,-11,11,1003,-140,411,367
325370571,-12,12,1004,-175,455,350
325378907,-12,12,1004,-210,446,358
325379440,-11,12,1002,-210,446,358
325387461,-11,12,1002,-262,376,367
325387995,-12,11,1002,-262,376,367
325396016,-12,11,1002,-192,420,358
325396549,-11,11,1002,-192,420,358
325404570,-11,11,1002,-245,402,358
325405103,-11,12,1002,-245,402,358
325413124,-11,12,1002,-218,428,385
325413657,-11,12,1002,-218,428,385
325421679,-11,10,1003,-210,420,358
325422530,-11,10,1003,-210,420,358
325430190,-11,10,1003,-271,393,376
325430723,-11,11,1001,-271,393,376
325438744,-10,11,1002,-236,393,358
325447288,-11,12,1002,-175,393,367
325455833,-12,11,1001,-218,376,385
325464376,-13,10,1001,-245,376,315
325472920,-10,11,1004,-210,428,358
325481464,-10,12,1000,-271,358,411
325490009,-12,10,1002,-245,358,420
325498553,-12,9,999,-201,481,358
325506889,-12,9,999,-218,358,332
325507422,-11,12,1002,-218,358,332
325515444,-11,12,1002,-227,385,358
325515977,-9,12,1003,-227,385,358
325523373,-9,12,1003,-227,385,358
325524004,-9,12,1003,-253,376,411
325524538,-10,10,1002,-253,376,411
325532558,-10,10,1002,-236,393,367
325533092,-12,10,1003,-236,393,367
325541112,-12,12,1000,-192,455,393
325549657,-11,12,1001,-192,437,393
325558201,-10,10,1001,-218,446,358
325566745,-11,11,1001,-227,402,323
325575290,-11,12,1001,-245,402,350
325583835,-12,12,1002,-253,376,358
325592379,-11,10,1001,-236,332,367
325600716,-11,10,1001,-262,376,376
325601249,-12,11,1003,-262,376,376
325609269,-12,11,1003,-183,376,350
325609802,-11,11,1002,-183,376,350
325617823,-11,11,1002,-236,358,350
325618356,-11,11,1001,-236,358,350
325624505,-11,11,1001,-236,358,350
325626383,-11,11,1001,-227,367,376
325626916,-11,12,1002,-227,367,376
325634937,-11,12,1002,-192,437,385
325635470,-11,11,1001,-192,437,385
325643490,-12,11,1001,-227,341,341
325652035,-11,11,1003,-192,358,350
325660579,-12,11,1001,-210,341,358
325669123,-12,11,1001,-201,393,341
325677668,-11,12,1001,-192,411,332
325686212,-11,12,1003,-157,385,376
325694756,-10,12,1003,-227,341,350
325703300,-12,10,1003,-218,411,376
325711638,-12,10,1003,-236,411,358
325712171,-11,11,1000,-236,411,358
325720190,-11,11,1000,-262,376,350
325720724,-11,12,1001,-262,376,350
325725418,-11,12,1001,-262,376,350
325728752,-11,12,1001,-218,411,393
325729285,-12,11,1000,-218,411,393
325737305,-12,11,1000,-210,411,350
325737838,-12,11,1003,-210,411,350
325745857,-11,11,1002,-210,376,297
325754402,-10,12,1002,-236,350,376
325762946,-10,12,1002,-253,428,358
325771491,-12,10,1001,-245,420,385
325780035,-12,12,1002,-236,376,376
325788579,-11,12,1002,-192,420,350
325797123,-11,10,1000,-218,367,367
325805668,-11,16,1003,-201,385,437
325814004,-11,16,1003,-271,437,341
325814537,-11,5,1000,-271,437,341
325822556,-11,5,1000,-192,420,350
325823089,-11,11,1003,-192,420,350
325826535,-11,11,1003,-192,420,350
325831116,-11,11,1003,-236,437,420
325831649,-9,11,1001,-236,437,420
325839671,-9,11,1001,-183,437,420
325840204,-11,10,1002,-183,437,420
325848225,-11,10,1002,-157,498,385
325848758,-12,11,1003,-157,498,385
325856779,-12,11,1002,-192,420,367
325865323,-11,12,1002,-236,358,376
325873868,-12,11,1000,-201,358,350
325882412,-10,10,1001,-201,358,350
325890956,-11,11,1002,-183,385,376
325899501,-12,13,1003,-166,428,341
325908046,-12,11,1004,-192,437,315
325916590,-10,11,1001,-201,446,350
325925134,-11,12,1003,-157,402,385
325927442,-11,12,1003,-157,402,385
325933479,-11,12,1003,-192,393,341
325934012,-11,12,1000,-192,393,341
325942033,-11,12,1000,-157,411,341
