# IKS4A1 

time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps]
261138664,67,-54,913,-11742,3622,8942
261147208,18,-54,1007,-2852,665,9345
261155751,-30,-56,1090,5442,2800,8076
261164296,-53,-69,1090,12801,9038,6177
261172840,-51,-69,1019,19250,14840,5180
261181385,-62,-65,934,23476,17185,5162
261186395,-62,-65,934,23476,17185,5162
261189729,-62,-65,934,25523,16843,5232
261190262,-60,-62,876,25523,16843,5232
261198283,-60,-62,876,23607,14332,5521
261198816,-30,-66,846,23607,14332,5521
261206837,-30,-66,846,18515,9406,4681
261207370,-9,-55,836,18515,9406,4681
261215392,28,-29,849,11952,3701,1295
261223936,67,-33,877,4418,-2345,-2318
261232480,76,-79,923,0,-9345,-4795
261241025,73,-126,999,341,-14700,-4506
261249569,68,-140,1073,3508,-17395,-2660
261258113,53,-153,1131,8163,-17342,-918
261266449,53,-153,1131,12757,-15058,1163
261266982,26,-146,1159,12757,-15058,1163
261275004,26,-146,1159,15513,-11742,2240
261275537,8,-109,1157,15513,-11742,2240
261283557,8,-109,1157,16117,-8190,1793
261284091,-4,-82,1145,16117,-8190,1793
261287539,-4,-82,1145,16117,-8190,1793
261292121,-4,-82,1145,15365,-4803,218
261292654,-5,-63,1130,15365,-4803,218
261300673,29,-50,1098,14577,-1085,-3228
261309218,71,-61,1058,14350,1837,-6623
261317762,78,-96,1034,15067,2957,-7997
261326307,86,-122,1034,16957,2948,-7621
261334851,97,-147,1060,18410,3010,-6440
261343188,97,-147,1060,19880,4348,-3211
261343721,74,-187,1094,19880,4348,-3211
261351740,74,-187,1094,19836,6903,1120
261352273,36,-191,1107,19836,6903,1120
261360294,36,-191,1107,17202,9931,4681
261360827,12,-170,1100,17202,9931,4681
261368849,-6,-131,1050,11707,12477,6877
261377394,-22,-107,995,5600,13265,8505
261385938,-28,-70,944,70,12250,10202
261388453,-28,-70,944,70,12250,10202
261394490,-4,-13,903,-4348,9625,9353
261403034,35,23,873,-8872,6160,5950
261411578,49,23,881,-12617,805,1802
261419915,49,23,881,-14892,-5118,-1470
261420448,27,2,938,-14892,-5118,-1470
261428469,27,2,938,-17115,-8907,-3937
261429002,0,-23,1028,-17115,-8907,-3937
261437023,0,-23,1028,-17841,-9318,-6028
261437556,-12,-93,1082,-17841,-9318,-6028
261445577,-12,-93,1082,-13947,-6466,-3780
261446110,-13,-192,1106,-13947,-6466,-3780
261454131,0,-217,1066,-7892,-1767,2170
261462675,13,-201,1025,-1802,1968,9003
261471219,30,-138,961,883,4383,14148
261479763,80,-92,895,883,3097,14253
261488307,107,-85,839,-1706,-1015,14245
261489367,107,-85,839,-1706,-1015,14245
261496652,107,-85,839,-5565,-9353,15776
261497185,115,-68,802,-5565,-9353,15776
261505206,115,-68,802,-8548,-19880,15890
261505739,99,-38,850,-8548,-19880,15890
261513758,99,-38,850,-10570,-27711,14096
261514291,80,-19,943,-10570,-27711,14096
261522312,80,-19,943,-11952,-31788,11523
261522845,67,-10,1017,-11952,-31788,11523
261530865,40,-14,1076,-12678,-33678,9143
261539409,3,-16,1124,-12740,-33827,7577
261547954,-2,2,1161,-12302,-31867,5985
261556499,24,38,1161,-11891,-27868,2598
261564835,24,38,1161,-9362,-23222,-2100
261565368,72,22,1126,-9362,-23222,-2100
261573390,72,22,1126,-3561,-19985,-5643
261573923,118,-17,1079,-3561,-19985,-5643
261581944,118,-17,1079,4453,-19031,-7437
261582478,150,-66,1045,4453,-19031,-7437
261590497,150,-66,1045,14157,-20116,-6746
261591031,157,-114,1039,14157,-20116,-6746
261599052,152,-132,1078,23791,-22015,-5048
261607596,134,-148,1140,31202,-22531,-3377
261616140,107,-160,1193,35630,-20711,-1750
261624684,84,-153,1230,36750,-17141,-52
261633228,59,-136,1247,34160,-12722,1461
261641565,59,-136,1247,28857,-7901,2345
261642098,42,-117,1243,28857,-7901,2345
261650117,42,-117,1243,21892,-3097,2222
261650650,58,-94,1207,21892,-3097,2222
261658671,58,-94,1207,14542,166,1120
261659204,92,-71,1144,14542,166,1120
261667223,92,-71,1144,8268,892,-367
261667757,113,-65,1079,8268,892,-367
261675778,122,-72,1037,3911,-927,-1233
261684322,123,-80,1029,1487,-4217,-1575
261691411,123,-80,1029,1487,-4217,-1575
261692875,123,-95,1040,1478,-7402,-1347
261701419,116,-113,1054,4313,-9441,-35
261709756,116,-113,1054,8671,-10150,2292
261710289,104,-102,1074,8671,-10150,2292
261718310,104,-102,1074,11917,-9773,3342
261718843,82,-69,1090,11917,-9773,3342
261726865,82,-69,1090,13483,-8496,2520
261727398,71,-45,1092,13483,-8496,2520
261735419,71,-45,1092,14087,-6903,1312
261735952,75,-44,1082,14087,-6903,1312
261743973,75,-35,1076,13151,-5871,533
261752517,70,-42,1083,11060,-5713,-892
261761062,67,-61,1099,8365,-5530,-1627
261769606,76,-59,1098,4751,-4655,-2047
261777942,76,-59,1098,61,-3998,-3570
261778475,83,-49,1090,61,-3998,-3570
261786496,83,-49,1090,-4698,-3867,-5530
261787029,82,-46,1076,-4698,-3867,-5530
261792554,82,-46,1076,-4698,-3867,-5530
261795057,82,-46,1076,-8146,-4410,-6956
261795590,92,-61,1059,-8146,-4410,-6956
261803611,117,-100,1037,-8435,-5223,-6317
261812155,115,-114,1029,-6370,-6352,-3010
261820699,117,-121,1022,-1995,-7813,-700
261829244,119,-104,1046,848,-9152,1662
261837788,99,-80,1073,1251,-9730,2765
261846124,99,-80,1073,70,-9380,2266
261846657,87,-56,1094,70,-9380,2266
261854678,87,-56,1094,-2082,-8207,927
261855211,90,-46,1108,-2082,-8207,927
261863233,90,-46,1108,-3666,-6746,498
261863766,98,-57,1111,-3666,-6746,498
261871787,101,-51,1113,-3561,-4795,1067
261880332,100,-34,1097,-3027,-2196,1032
261888876,106,-31,1069,-2012,-236,402
261893471,106,-31,1069,-2012,-236,402
261897429,115,-36,1040,-866,446,691
261905973,111,-32,1027,1076,-78,1548
261914309,111,-32,1027,3115,-796,2152
261914843,104,-23,1030,3115,-796,2152
261922863,104,-23,1030,4865,-708,2038
261923396,103,-11,1032,4865,-708,2038
261931415,103,-11,1032,6370,-315,1233
261931948,104,-8,1023,6370,-315,1233
261939968,104,-8,1023,7577,-306,560
261940501,99,-2,1023,7577,-306,560
261948521,96,8,1019,7848,-218,-700
261957065,103,2,1016,7455,-323,-2423
261965610,103,-24,1018,6501,-560,-3342
261974154,102,-52,1034,6238,-945,-2992
261982698,107,-53,1053,5433,-630,-2170
261991035,107,-53,1053,3841,437,-2292
261991568,111,-46,1058,3841,437,-2292
261994392,111,-46,1058,3841,437,-2292
261999598,111,-46,1058,2126,1417,-2835
262000131,116,-53,1043,2126,1417,-2835
262008152,116,-53,1043,1557,1522,-2380
262008685,119,-71,1020,1557,1522,-2380
262016706,121,-75,1008,2213,831,-1006
262025250,115,-68,1019,3045,-271,595
262033796,102,-53,1046,3150,-1041,1583
262042340,95,-39,1070,2248,-490,1286
262050884,98,-35,1069,1522,971,227
262059222,98,-35,1069,1522,2336,-708
262059755,109,-38,1057,1522,2336,-708
262067776,109,-38,1057,1785,2686,-770
262068309,114,-50,1056,1785,2686,-770
262076330,114,-50,1056,1706,2765,-411
262076863,109,-57,1068,1706,2765,-411
262084885,106,-57,1084,1548,3351,-166
262093429,103,-42,1089,1233,4401,-140
262095529,103,-42,1089,1233,4401,-140
262101982,98,-22,1082,376,5363,-1050
262110526,88,-20,1074,-376,5521,-2327
262119071,86,-23,1073,-113,5127,-3228
262127406,86,-23,1073,717,4672,-3902
262127939,89,-22,1080,717,4672,-3902
262135960,89,-22,1080,1540,4331,-4637
262136493,89,-29,1095,1540,4331,-4637
262144515,89,-29,1095,1872,4060,-5328
262145048,90,-40,1116,1872,4060,-5328
262153069,93,-48,1148,1330,3850,-5871
262161613,91,-61,1187,-297,3902,-6527
262170157,94,-87,1214,-2318,4348,-7026
262178701,101,-107,1243,-3596,5215,-7070
262187245,108,-105,1272,-5643,6247,-7743
262195789,102,-112,1293,-8907,7638,-9073
262204126,102,-112,1293,-11690,8995,-9992
262204659,104,-134,1304,-11690,8995,-9992
262212681,104,-134,1304,-13378,10543,-9948
262213214,118,-151,1305,-13378,10543,-9948
262221233,118,-151,1305,-14297,12075,-9432
262221766,131,-165,1298,-14297,12075,-9432
262229788,131,-165,1298,-14595,13440,-8505
262230321,133,-181,1287,-14595,13440,-8505
262238342,142,-188,1273,-14612,14393,-7157
262246886,142,-187,1264,-14708,14796,-5372
262255431,133,-177,1265,-15277,15102,-3500
262263976,134,-166,1262,-16590,15715,-2292
262272520,141,-171,1253,-17473,16476,-1006
262280857,141,-171,1253,-17561,17307,971
262281390,139,-176,1240,-17561,17307,971
262289411,139,-176,1240,-17552,18042,3202
262289945,141,-176,1223,-17552,18042,3202
262297550,141,-176,1223,-17552,18042,3202
262297974,141,-176,1223,-17097,18462,5678
262298507,139,-181,1206,-17097,18462,5678
262306527,139,-181,1206,-15855,18716,8531
262307060,141,-169,1192,-15855,18716,8531
262315081,132,-139,1182,-15645,18935,11025
262323626,116,-119,1177,-16362,18681,12311
262332169,105,-102,1177,-17990,18305,12792
262340713,104,-96,1171,-19363,18007,12328
262349258,113,-92,1168,-19853,18410,11786
262357594,113,-92,1168,-20107,18943,10815
262358127,121,-91,1154,-20107,18943,10815
262366148,121,-91,1154,-19967,18602,10115
262366681,118,-98,1137,-19967,18602,10115
262374700,118,-98,1137,-19092,17237,9747
262375233,116,-107,1132,-19092,17237,9747
262383253,116,-107,1132,-17535,15907,10718
262383786,108,-121,1138,-17535,15907,10718
262391807,105,-132,1128,-15032,15277,12136
262398480,105,-132,1128,-15032,15277,12136
262400359,104,-142,1134,-11366,14350,12845
262408904,80,-115,1154,-9695,14542,14708
262417448,63,-107,1177,-9826,14708,15461
262425784,63,-107,1177,-10535,16178,15601
262426317,48,-95,1196,-10535,16178,15601
262434338,48,-95,1196,-10482,18445,13991
262434871,56,-89,1192,-10482,18445,13991
262442892,56,-89,1192,-10351,22067,13090
262443425,53,-76,1168,-10351,22067,13090
262451445,53,-76,1168,-9406,25200,11812
262451979,52,-52,1112,-9406,25200,11812
262459998,51,-13,1042,-8995,27300,8863
262468542,53,-7,960,-9703,27326,5285
262477086,60,-24,880,-9756,24535,2695
262485631,74,-48,826,-7315,19328,1496
262494175,75,-52,797,-3141,12853,2310
262499393,75,-52,797,-3141,12853,2310
262502519,75,-52,797,1671,5993,3701
262503052,66,-47,812,1671,5993,3701
262511072,66,-47,812,5976,70,6212
262511605,48,-60,886,5976,70,6212
262519627,48,-60,886,8916,-3745,9843
262520160,-1,-65,981,8916,-3745,9843
262528180,-40,-65,1087,13142,-3823,12766
262536725,-50,-34,1156,17456,1260,15470
262545270,-38,-4,1178,21358,9843,16135
262553815,-16,-6,1134,25077,19801,15146
262562358,4,-30,1063,29583,29050,14542
262570695,4,-30,1063,33512,35805,14638
262571228,25,-12,967,33512,35805,14638
262579249,25,-12,967,35026,38150,12320
262579782,44,30,879,35026,38150,12320
262587803,44,30,879,32270,37485,8435
262588336,28,47,821,32270,37485,8435
262596357,9,39,764,26215,34177,4786
262600536,9,39,764,26215,34177,4786
262604910,8,16,718,20641,28035,1767
262613454,0,9,714,16467,19915,577
262621997,-13,-13,751,13177,11541,647
262630541,-34,-35,815,11068,4716,1785
262638878,-34,-35,815,9493,341,3325
262639411,-49,-31,899,9493,341,3325
262647433,-49,-31,899,8111,-1181,4646
262647966,-63,-35,978,8111,-1181,4646
262655987,-63,-35,978,7892,673,5897
262656520,-61,-59,1014,7892,673,5897
262664541,-61,-59,1014,8618,4112,7288
262665074,-45,-50,1006,8618,4112,7288
262673093,-47,-8,975,8417,7192,7105
262681638,-45,30,948,6553,9065,4803
262690183,-50,46,927,4200,9485,-96
262698727,-58,21,906,3001,9896,-4077
262701451,-58,21,906,3001,9896,-4077
262707072,-58,21,906,4795,10106,-5197
262707605,-49,-13,871,4795,10106,-5197
262715625,-49,-13,871,9520,9135,-4278
262716158,-32,-28,813,9520,9135,-4278
262724177,-32,-28,813,15890,6457,-2922
262724710,-23,-33,774,15890,6457,-2922
262732731,-23,-33,774,20483,2012,-1846
262733264,-30,-16,766,20483,2012,-1846
262741283,-51,-8,793,21918,-3141,-1951
262749828,-72,-10,866,20343,-8120,-2073
262758373,-121,-25,994,16695,-11410,-2485
262766917,-147,-54,1115,13991,-9388,-2633
262775462,-133,-70,1175,13230,-2292,-2318
262783799,-133,-70,1175,13510,7105,-1435
262784332,-120,-94,1177,13510,7105,-1435
262792352,-120,-94,1177,13335,16205,105
262792886,-105,-100,1126,13335,16205,105
262800905,-105,-100,1126,11173,22566,770
262801438,-78,-80,1040,11173,22566,770
262802391,-78,-80,1040,11173,22566,770
262809467,-44,-48,952,8706,25121,-638
262818011,-29,-13,864,6072,24578,-2826
262826555,-37,-1,808,5468,21218,-4121
262835099,-39,13,779,7288,16003,-4436
262843643,-36,17,776,11208,9992,-5608
262852188,-62,6,798,15382,4401,-5696
262860524,-62,6,798,18025,-630,-4418
262861057,-90,12,837,18025,-630,-4418
262869076,-90,12,837,18970,-4348,-4576
262869609,-99,29,903,18970,-4348,-4576
262877631,-99,29,903,16861,-5740,-5757
262878164,-108,24,988,16861,-5740,-5757
262886184,-108,24,988,13221,-4278,-6326
262886718,-131,1,1067,13221,-4278,-6326
262894739,-141,-4,1116,10683,227,-6641
262903283,-120,-13,1125,10438,7000,-6457
262911828,-97,-6,1085,11112,14140,-5888
262920373,-78,17,1033,11121,19608,-6055
262928917,-63,30,974,10228,22723,-6947
262937254,-63,30,974,10018,23607,-8330
262937787,-38,27,907,10018,23607,-8330
262945807,-38,27,907,10788,22295,-9038
262946340,-20,14,866,10788,22295,-9038
262954360,-20,14,866,10937,19486,-7700
262954893,-24,-2,834,10937,19486,-7700
262962913,-24,-2,834,10753,15680,-5101
262963446,-35,-9,817,10753,15680,-5101
262971467,-29,-3,814,10473,10972,-2572
262980011,-40,0,829,9563,5976,-595
262988555,-67,11,873,7542,1548,875
262997099,-87,23,938,4025,-1452,1715
263004396,-87,23,938,4025,-1452,1715
263005652,-97,21,995,122,-1706,1863
263013987,-97,21,995,-3290,595,1872
263014520,-93,24,1017,-3290,595,1872
263022540,-93,24,1017,-5451,3508,2117
263023073,-97,22,1011,-5451,3508,2117
263031094,-97,22,1011,-6466,6317,2948
263031627,-97,4,1003,-6466,6317,2948
263039649,-89,-10,994,-7306,9196,4200
263048193,-81,-14,971,-8522,12320,5328
263056737,-58,-19,925,-9948,14516,6151
263065281,-51,-30,888,-11331,14831,7586
263073826,-56,-34,871,-12661,13632,9642
263082370,-59,-23,862,-13816,12477,11007
263090706,-59,-23,862,-14840,11095,11795
263091239,-63,-20,847,-14840,11095,11795
263099258,-63,-20,847,-15531,9003,12810
263099791,-77,-17,845,-15531,9003,12810
263105523,-77,-17,845,-15531,9003,12810
263107818,-77,-17,845,-16826,6728,13308
263108351,-101,10,864,-16826,6728,13308
263116372,-128,35,890,-18523,5670,11777
263124916,-132,20,893,-19162,6308,9660
263133461,-119,1,874,-17508,7498,9187
263142005,-113,0,841,-15050,8417,9371
263150549,-112,-4,813,-13273,8163,9616
263159093,-113,-6,801,-11803,7017,9231
263167430,-113,-6,801,-11383,6317,7612
263167963,-108,12,794,-11383,6317,7612
263175985,-108,12,794,-12197,5521,5066
263176518,-100,13,763,-12197,5521,5066
263184538,-100,13,763,-11943,2773,3920
263185071,-89,-13,736,-11943,2773,3920
263193091,-89,-13,736,-10386,-1321,4567
263193624,-90,-31,749,-10386,-1321,4567
263201643,-104,-36,787,-8505,-4375,5617
263206446,-104,-36,787,-8505,-4375,5617
263210195,-97,-18,823,-7402,-5757,5626
263218739,-95,-12,843,-8846,-6947,4235
263227284,-99,-33,856,-11165,-8907,3088
263235828,-94,-49,896,-12748,-11200,3272
263244164,-94,-49,896,-13728,-11926,3526
263244698,-83,-44,934,-13728,-11926,3526
263252717,-83,-44,934,-13886,-11637,3167
263253250,-73,-36,953,-13886,-11637,3167
263261272,-73,-36,953,-12985,-11427,3255
263261805,-75,-44,975,-12985,-11427,3255
263269825,-75,-44,975,-11226,-10920,3465
263270358,-81,-36,1006,-11226,-10920,3465
263278379,-76,-17,1034,-9625,-8872,2441
263286923,-76,-18,1042,-8015,-5915,901
263295467,-79,-39,1043,-5040,-2992,367
263304012,-78,-41,1046,-1881,-8,533
263307358,-78,-41,1046,-1881,-8,533
263312564,-81,-27,1040,-455,3255,-148
263321108,-83,-29,1013,-507,5853,-1776
263329444,-83,-29,1013,-463,6965,-2931
263329978,-77,-57,981,-463,6965,-2931
263337998,-77,-57,981,-332,7026,-2966
263338531,-60,-81,959,-332,7026,-2966
263346550,-60,-81,959,-1303,5906,-2012
263347083,-55,-88,945,-1303,5906,-2012
263355104,-55,-88,945,-3342,3710,-1268
263355638,-65,-72,946,-3342,3710,-1268
263363657,-65,-72,946,-6230,1321,-1155
263364190,-79,-67,972,-6230,1321,-1155
263372211,-86,-68,998,-7971,-236,-1260
263380756,-79,-75,1019,-7490,-262,-796
263389300,-71,-84,1021,-4611,971,183
263397845,-78,-79,1016,-1583,2388,1496
263406390,-97,-55,1006,-367,3832,1793
263408489,-97,-55,1006,-367,3832,1793
263414734,-97,-55,1006,-630,4996,568
263415267,-104,-52,983,-630,4996,568
263423286,-104,-52,983,-542,5573,78
263423819,-100,-77,953,-542,5573,78
263431841,-100,-77,953,437,5678,892
263432374,-95,-94,925,437,5678,892
263440395,-95,-94,925,813,5215,1916
263440928,-88,-86,902,813,5215,1916
263448949,-77,-77,878,-551,3675,2458
263457494,-76,-75,871,-3053,691,3010
263466037,-83,-78,890,-5792,-2782,3683
263474581,-90,-68,917,-7743,-5136,4392
263483125,-99,-55,933,-8960,-6098,4628
263491462,-99,-55,933,-9467,-6256,4681
263491995,-101,-45,927,-9467,-6256,4681
263500017,-101,-45,927,-9450,-6571,4795
263500549,-91,-37,912,-9450,-6571,4795
263508570,-91,-37,912,-8907,-7043,4943
263509103,-87,-30,899,-8907,-7043,4943
263517124,-87,-30,899,-7813,-7043,4847
263517657,-87,-19,891,-7813,-7043,4847
263525677,-80,-2,880,-6868,-6650,3990
263534220,-79,12,861,-6282,-6221,2546
263542765,-82,20,840,-5652,-6475,446
263551309,-82,19,831,-4051,-7096,-1653
263559646,-82,19,831,-1461,-7367,-3482
263560179,-85,11,826,-1461,-7367,-3482
263568200,-85,11,826,1032,-7752,-5083
263568734,-91,0,819,1032,-7752,-5083
263576754,-91,0,819,2791,-8365,-6466
263577287,-101,-19,817,2791,-8365,-6466
263585308,-101,-19,817,3473,-9310,-7280
263585841,-104,-41,809,3473,-9310,-7280
263593862,-99,-69,796,3430,-10605,-7253
263602407,-92,-96,783,2721,-12608,-5985
263610535,-92,-96,783,2721,-12608,-5985
263610958,-87,-114,778,1093,-15330,-3806
263619503,-70,-126,790,-1662,-18392,-1076
263628047,-55,-127,813,-5836,-21446,1960
263636384,-55,-127,813,-11462,-24045,4768
263636917,-51,-109,851,-11462,-24045,4768
263644936,-51,-109,851,-18506,-25882,6308
263645469,-63,-65,895,-18506,-25882,6308
263653491,-63,-65,895,-25567,-26311,5915
263654023,-83,-16,934,-25567,-26311,5915
263662045,-93,28,945,-31587,-25112,3762
263670589,-111,82,932,-35113,-23502,192
263679133,-132,148,912,-35962,-21367,-5188
263687678,-134,188,889,-34536,-19600,-12713
263696222,-144,195,857,-31596,-16485,-19731
263704767,-101,157,801,-22023,-15435,-28061
263711440,-101,157,801,-22023,-15435,-28061
263713111,-101,157,801,-7665,-14288,-33670
263713644,-75,87,759,-7665,-14288,-33670
263721666,-75,87,759,7638,-12810,-36531
263722199,-48,34,723,7638,-12810,-36531
263730218,-48,34,723,19250,-12652,-38456
263730752,-18,-5,686,19250,-12652,-38456
263738772,-18,-5,686,24780,-14962,-39838
263739306,5,-64,673,24780,-14962,-39838
263747326,13,-146,705,24561,-19442,-39147
263755870,8,-213,769,21280,-22933,-36417
263764414,6,-246,861,14472,-24071,-32270
263772958,0,-259,939,4217,-22356,-27825
263781502,7,-267,991,-7542,-19066,-23633
263789838,7,-267,991,-19967,-14770,-19468
263790372,24,-270,1023,-19967,-14770,-19468
263798392,24,-270,1023,-33573,-9817,-15076
263798925,47,-257,1038,-33573,-9817,-15076
263806945,47,-257,1038,-48483,-5285,-12215
263807478,61,-207,987,-48483,-5285,-12215
263812379,61,-207,987,-48483,-5285,-12215
263815506,61,-207,987,-58695,-4672,-10692
263816038,65,-179,922,-58695,-4672,-10692
263824059,68,-127,886,-63866,-6387,-9117
263832603,69,-58,876,-66080,-8312,-9782
263841147,50,-9,875,-64400,-9861,-12127
263849692,47,1,896,-57067,-11392,-14665
263858236,43,-19,962,-47066,-12468,-15715
263866781,27,-52,1046,-36960,-11305,-15233
263875116,27,-52,1046,-28691,-6343,-14621
263875650,37,-92,1093,-28691,-6343,-14621
263883670,37,-92,1093,-20186,-376,-15058
263884203,49,-133,1080,-20186,-376,-15058
263892223,49,-133,1080,-12993,4025,-14822
263892756,77,-164,1053,-12993,4025,-14822
263900776,77,-164,1053,-6046,6352,-15330
263901309,88,-199,1037,-6046,6352,-15330
263909330,92,-235,1038,-2607,7656,-13816
263913509,92,-235,1038,-2607,7656,-13816
263917882,62,-242,1051,-1592,6816,-10832
263926427,22,-198,1090,-1435,4952,-10325
263934971,-1,-184,1120,-2082,4313,-12416
263943515,-2,-200,1103,-1802,4593,-14428
263952060,10,-227,1084,1347,3928,-14708
263960396,10,-227,1084,5320,2773,-13422
263960929,13,-239,1074,5320,2773,-13422
263968950,13,-239,1074,7227,1435,-11567
263969483,18,-252,1089,7227,1435,-11567
263977504,18,-252,1089,6833,525,-9056
263978037,28,-277,1118,6833,525,-9056
263986059,28,-277,1118,6002,988,-6195
263986592,40,-294,1142,6002,988,-6195
263994613,50,-313,1116,5678,3473,-3045
264003157,64,-343,1045,6396,5442,1653
264011701,63,-320,977,6895,4165,7498
264014424,63,-320,977,6895,4165,7498
264020253,41,-263,957,6037,236,11812
264028797,26,-202,953,3491,-3561,13982
264037342,13,-125,957,1443,-7183,13615
264045679,13,-125,957,2187,-10605,10946
264046212,-1,-69,976,2187,-10605,10946
264054233,-1,-69,976,5906,-13256,7166
264054766,-8,-33,996,5906,-13256,7166
264062788,-8,-33,996,12372,-14262,2975
264063321,0,-8,1019,12372,-14262,2975
264071342,-5,-11,1029,19906,-13378,-1417
264079886,-15,-45,1029,27597,-11996,-4707
264088431,1,-76,1013,34518,-10403,-6860
264096975,32,-104,986,39497,-9073,-8303
264105520,47,-140,972,41361,-8758,-8295
264113857,47,-140,972,40372,-9905,-6877
264114390,50,-173,982,40372,-9905,-6877
264115550,50,-173,982,40372,-9905,-6877
264122418,50,-173,982,36610,-11348,-4777
264122951,50,-191,1009,36610,-11348,-4777
264130972,50,-191,1009,31806,-12013,-2266
264131505,50,-210,1034,31806,-12013,-2266
264139527,51,-224,1052,27370,-11943,1242
264148071,41,-217,1064,22697,-11637,4900
264156616,22,-216,1071,17508,-11611,8890
264165159,-6,-191,1081,11830,-11480,12915
264173703,-8,-150,1081,4908,-10701,15233
264182040,-8,-150,1081,-2493,-9467,16003
264182573,-6,-114,1047,-2493,-9467,16003
264190594,-6,-114,1047,-8225,-8872,16642
264191127,-13,-87,990,-8225,-8872,16642
264199148,-13,-87,990,-11856,-9423,16301
264199681,-25,-35,937,-11856,-9423,16301
264207700,-21,36,875,-14420,-10115,13378
264216244,-24,74,808,-15321,-11812,8898
264224789,-27,86,755,-13886,-15365,4165
264233333,-29,70,778,-9117,-19617,1338
264241878,-20,71,771,-3876,-21358,-131
264250214,-20,71,771,2992,-22793,-2966
264250748,8,36,794,2992,-22793,-2966
264258769,8,36,794,8925,-22863,-3395
264259302,37,-12,809,8925,-22863,-3395
264267323,37,-12,809,13203,-23563,-3053
264267856,57,-35,814,13203,-23563,-3053
264275876,67,-66,862,13877,-25698,-1671
264284420,70,-78,954,9957,-28315,70
264292965,22,-84,1043,2003,-28901,700
264301509,15,-95,1113,-5127,-26976,-1828
264310054,31,-90,1120,-11646,-23170,-3018
264317559,31,-90,1120,-11646,-23170,-3018
264318399,31,-90,1120,-15636,-19748,-3815
264318932,34,-82,1082,-15636,-19748,-3815
264326953,34,-82,1082,-17097,-17893,-4532
264327486,41,-41,1053,-17097,-17893,-4532
264335507,41,-41,1053,-17596,-16476,-7218
264336040,51,12,1039,-17596,-16476,-7218
264344058,51,12,1039,-16528,-15050,-12468
264344591,81,29,1034,-16528,-15050,-12468
264352613,111,27,1034,-14105,-12372,-15268
264361156,117,27,1030,-9957,-10115,-18602
264369700,98,1,1029,-3605,-7507,-23310
264378245,105,-53,1048,5013,-4707,-25086
264386789,119,-92,1039,14201,-1120,-22846
264395125,119,-92,1039,22933,2625,-19967
264395658,102,-100,1048,22933,2625,-19967
264403679,102,-100,1048,28315,6877,-17552
264404212,87,-92,1039,28315,6877,-17552
264412233,87,-92,1039,30030,10246,-16590
264412767,84,-82,1029,30030,10246,-16590
264418501,84,-82,1029,30030,10246,-16590
264420795,84,-82,1029,28087,12670,-15426
264421328,93,-95,1008,28087,12670,-15426
264429349,117,-93,976,23695,14148,-15400
264437894,131,-96,939,16808,14411,-16878
264446438,120,-118,916,9091,11768,-17657
264454982,93,-125,951,3675,7498,-15680
264463527,91,-94,978,-35,3858,-13746
264471864,91,-94,978,-2695,1583,-14070
264472397,87,-60,1024,-2695,1583,-14070
264480417,87,-60,1024,-4182,1111,-14490
264480951,71,-50,1078,-4182,1111,-14490
264488970,71,-50,1078,-4173,2213,-14463
264489503,77,-49,1083,-4173,2213,-14463
264497524,88,-55,1077,-1198,3193,-15050
264506069,121,-73,1059,5075,3753,-14988
264514613,130,-48,1029,12538,4655,-15618
264519415,130,-48,1029,12538,4655,-15618
264523165,126,-39,1005,19180,4576,-17517
264531502,126,-39,1005,25147,2528,-19145
264532035,119,-52,1001,25147,2528,-19145
264540056,119,-52,1001,30327,612,-18200
264540589,114,-78,1018,30327,612,-18200
264548610,114,-78,1018,34807,-1575,-16808
264549143,109,-117,1059,34807,-1575,-16808
264557161,109,-117,1059,37773,-1618,-13737
264557694,98,-164,1108,37773,-1618,-13737
264565715,109,-187,1121,37555,306,-9983
264574259,128,-209,1101,33451,2458,-6825
264582804,145,-219,1068,26101,3211,-3097
264591348,144,-219,1049,17438,1382,1128
264599684,144,-219,1049,9677,-1960,4471
264600217,124,-185,1057,9677,-1960,4471
264608237,124,-185,1057,1916,-4961,5871
264608770,113,-122,1067,1916,-4961,5871
264616791,113,-122,1067,-4926,-7358,5162
264617324,121,-63,1066,-4926,-7358,5162
264620561,121,-63,1066,-4926,-7358,5162
264625351,121,-63,1066,-7988,-10193,3001
264625884,142,-39,1059,-7988,-10193,3001
264633905,143,-44,1063,-6055,-13676,2283
264642450,137,-42,1094,603,-15793,2957
264650994,122,-13,1123,9161,-15268,3517
264659538,113,8,1143,18051,-13361,2467
264667875,113,8,1143,26171,-10088,1688
264668408,102,18,1147,26171,-10088,1688
264676430,102,18,1147,32620,-6177,1548
264676963,99,28,1132,32620,-6177,1548
264684982,99,28,1132,38185,-2843,691
264685516,108,30,1106,38185,-2843,691
264693537,116,18,1064,41536,-420,201
264702081,129,-1,1035,42743,175,-446
264710624,142,-39,1025,40495,-1085,-262
264719168,140,-80,1038,35988,-4313,437
264721475,140,-80,1038,35988,-4313,437
264727720,133,-106,1070,28962,-7192,1610
264736057,133,-106,1070,19932,-9178,2843
264736591,123,-105,1102,19932,-9178,2843
264744612,123,-105,1102,10526,-10955,3010
264745145,107,-97,1126,10526,-10955,3010
264753165,107,-97,1126,2476,-11830,3202
264753698,98,-96,1143,2476,-11830,3202
