# IKS4A1 

time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps]
152462332,-185,-51,875,-34186,17202,62457
152470876,-184,-40,863,-32427,14061,64505
152479420,-181,-27,855,-30966,10526,66447
152487963,-180,-4,850,-29190,6781,67987
152496299,-180,-4,850,-27238,2992,68678
152496832,-185,22,854,-27238,2992,68678
152504853,-185,22,854,-26136,-621,68573
152505387,-187,44,859,-26136,-621,68573
152510497,-187,44,859,-26136,-621,68573
152513415,-187,44,859,-25856,-4532,67873
152513948,-186,61,862,-25856,-4532,67873
152521968,-188,75,863,-26048,-8758,66368
152530512,-194,90,866,-26328,-13300,63805
152539056,-198,107,863,-26390,-18488,60007
152547600,-195,102,864,-25672,-25130,56017
152556143,-188,92,887,-24902,-32646,52736
152564480,-188,92,887,-25112,-39436,50023
152565013,-179,93,916,-25112,-39436,50023
152573033,-179,93,916,-25243,-45255,47206
152573566,-163,99,941,-25243,-45255,47206
152581584,-163,99,941,-24657,-49971,43942
152582117,-147,118,965,-24657,-49971,43942
152590136,-147,118,965,-22435,-53690,39182
152590669,-141,119,988,-22435,-53690,39182
152598689,-139,84,1028,-20518,-54897,35472
152607233,-124,50,1056,-22487,-54092,35656
152611411,-124,50,1056,-22487,-54092,35656
152615784,-99,47,1043,-25138,-53970,36373
152624327,-89,27,1067,-26390,-52736,37266
152632871,-85,10,1056,-24753,-49428,38640
152641208,-85,10,1056,-22531,-45613,41352
152641741,-78,-8,1064,-22531,-45613,41352
152649760,-78,-8,1064,-20895,-39226,45088
152650293,-53,9,1067,-20895,-39226,45088
152658313,-53,9,1067,-15697,-32077,46900
152658846,-33,63,1028,-15697,-32077,46900
152666867,-45,64,1055,-9878,-24876,47573
152675410,-55,89,1037,-6912,-16520,49857
152683954,-72,146,976,-1067,-10115,48658
152692498,-110,142,988,4935,-4952,45360
152701043,-120,153,944,7822,-3001,44091
152709587,-144,150,953,7105,-3736,43277
152712518,-144,150,953,7105,-3736,43277
152717930,-144,150,953,4401,-6693,41658
152718463,-154,191,933,4401,-6693,41658
152726484,-154,191,933,11243,-11235,33512
152727017,-168,271,899,11243,-11235,33512
152735037,-168,271,899,25173,-14822,19530
152735570,-206,312,914,25173,-14822,19530
152743590,-209,305,980,30835,-14218,7157
152752134,-183,355,918,34081,-17167,-6020
152760678,-189,310,963,32795,-19092,-17263
152769222,-183,259,974,26906,-19818,-23730
152777765,-172,211,986,21726,-19705,-27107
152786101,-172,211,986,17920,-20230,-29750
152786634,-159,173,972,17920,-20230,-29750
152794655,-159,173,972,16266,-20763,-29802
152795188,-149,127,966,16266,-20763,-29802
152803206,-149,127,966,19206,-22426,-30607
152803739,-136,143,929,19206,-22426,-30607
152811760,-136,143,929,25716,-24990,-33188
152812293,-130,101,955,25716,-24990,-33188
152813453,-130,101,955,25716,-24990,-33188
152820320,-102,107,955,32112,-27422,-33958
152828865,-80,123,977,42078,-30301,-36260
152837410,-76,101,1040,49280,-29960,-38727
152845953,-74,117,1059,48860,-27116,-39270
152854497,-70,121,1072,43365,-24150,-39471
152862832,-70,121,1072,33188,-20238,-38500
152863365,-58,111,1069,33188,-20238,-38500
152871386,-58,111,1069,21682,-16546,-36548
152871919,-41,115,1034,21682,-16546,-36548
152879939,-41,115,1034,16948,-13186,-36365
152880472,-29,123,1004,16948,-13186,-36365
152888492,-29,123,1004,17097,-9231,-37248
152889025,-31,99,983,17097,-9231,-37248
152897047,-38,65,965,16581,-5661,-35770
152905591,-42,38,944,15076,-2528,-32200
152914135,-30,5,915,13737,-218,-26897
152922679,-39,0,876,14673,411,-19687
152931223,-45,30,840,19512,-1636,-13396
152939766,-76,101,827,29408,-5775,-10981
152948310,-121,161,861,37992,-10132,-13273
152956646,-121,161,861,39768,-13238,-16756
152957179,-145,194,908,39768,-13238,-16756
152965199,-145,194,908,36321,-16476,-21210
152965732,-159,254,957,36321,-16476,-21210
152973752,-159,254,957,30318,-18016,-27720
152974285,-156,281,1015,30318,-18016,-27720
152982304,-156,281,1015,21070,-16397,-33477
152982837,-153,274,1063,21070,-16397,-33477
152990858,-132,240,1076,11366,-12565,-36785
152999402,-101,227,1078,2353,-8478,-37843
153007945,-93,224,1085,-5880,-3290,-39173
153015450,-93,224,1085,-5880,-3290,-39173
153016497,-98,191,1081,-11550,2511,-40197
153024833,-98,191,1081,-12241,8338,-39488
153025366,-106,147,1063,-12241,8338,-39488
153033386,-106,147,1063,-9327,12643,-38596
153033919,-120,129,1041,-9327,12643,-38596
153041938,-120,129,1041,-8986,13851,-38491
153042471,-129,141,1030,-8986,13851,-38491
153050491,-129,141,1030,-12888,11742,-38202
153051024,-123,130,1028,-12888,11742,-38202
153059045,-113,102,1020,-18611,8435,-35988
153067589,-98,89,1016,-22400,4856,-32016
153076133,-87,95,1004,-23607,1505,-27422
153084676,-72,105,976,-21726,-2563,-21052
153093221,-57,139,936,-16030,-8452,-14306
153101557,-57,139,936,-4453,-16983,-9485
153102090,-40,201,915,-4453,-16983,-9485
153110111,-40,201,915,10753,-25576,-6965
153110644,-32,255,931,10753,-25576,-6965
153116377,-32,255,931,10753,-25576,-6965
153118671,-32,255,931,24648,-33643,-5766
153119204,-21,296,956,24648,-33643,-5766
153127225,-21,296,956,35481,-41658,-5460
153127758,-5,338,989,35481,-41658,-5460
153135778,1,379,1037,42927,-48098,-6711
153144321,7,422,1104,45570,-50723,-10823
153152866,24,438,1172,40320,-47600,-18226
153161410,52,414,1207,28813,-39987,-27098
153169954,73,355,1234,15636,-29478,-35988
153178498,76,267,1258,700,-15671,-44467
153186833,76,267,1258,-16222,332,-49148
153187366,86,147,1243,-16222,332,-49148
153195384,86,147,1243,-31832,15750,-47320
153195918,111,18,1187,-31832,15750,-47320
153203938,111,18,1187,-42472,28831,-39077
153204471,132,-83,1102,-42472,28831,-39077
153212491,132,-83,1102,-46261,37896,-25007
153213024,144,-154,993,-46261,37896,-25007
153217511,144,-154,993,-46261,37896,-25007
153221054,142,-189,870,-42008,40897,-5932
153229599,122,-177,762,-28000,36907,15295
153238142,81,-120,708,-6160,27518,35078
153246686,35,-32,699,16642,15286,51808
153255022,35,-32,699,37135,1898,64758
153255555,-8,85,713,37135,1898,64758
153263574,-8,85,713,56533,-11795,71820
153264107,-54,216,759,56533,-11795,71820
153272126,-54,216,759,74252,-23826,72178
153272659,-98,344,838,74252,-23826,72178
153280678,-98,344,838,86091,-32331,66745
153281211,-132,446,934,86091,-32331,66745
153289231,-151,516,1015,90081,-38316,57373
153297775,-150,562,1098,86318,-42717,45718
153306318,-133,575,1175,74637,-44353,32287
153314862,-99,554,1223,57330,-42778,18830
153318417,-99,554,1223,57330,-42778,18830
153323413,-49,518,1248,37983,-39305,6632
153331749,-49,518,1248,18401,-34588,-4086
153332282,6,469,1270,18401,-34588,-4086
153340302,6,469,1270,-822,-27387,-12862
153340835,62,416,1304,-822,-27387,-12862
153348856,62,416,1304,-19600,-15846,-19740
153349389,108,337,1343,-19600,-15846,-19740
153357410,108,337,1343,-37371,315,-22452
153357943,151,248,1349,-37371,315,-22452
153365964,191,179,1318,-52570,17815,-21332
153374508,223,109,1267,-67208,34282,-17290
153383051,244,27,1182,-79441,49350,-10281
153391595,255,-67,1064,-82547,62090,-122
153400138,253,-164,954,-71688,71216,12783
153408473,253,-164,954,-49901,77455,28682
153409006,213,-256,877,-49901,77455,28682
153417028,213,-256,877,-25917,80123,48028
153417561,142,-286,821,-25917,80123,48028
153419553,142,-286,821,-25917,80123,48028
153425589,142,-286,821,-8015,78697,67383
153426122,78,-214,786,-8015,78697,67383
153434141,36,-66,723,-490,73736,81121
153442684,7,76,656,1662,64155,87080
153451228,-26,167,587,3412,50645,86852
153459771,-64,219,536,9266,33293,82993
153468315,-93,253,544,18795,13186,76895
153476858,-109,273,603,26346,-6947,69868
153485194,-109,273,603,29058,-24281,62833
153485728,-107,275,678,29058,-24281,62833
153493748,-107,275,678,30327,-38718,56533
153494281,-99,263,730,30327,-38718,56533
153502300,-99,263,730,36295,-51283,50540
153502833,-82,254,812,36295,-51283,50540
153510854,-82,254,812,42043,-59158,44117
153511387,-61,252,946,42043,-59158,44117
153519407,-49,237,1067,41063,-60278,38263
153520467,-49,237,1067,41063,-60278,38263
153527958,-43,231,1150,35752,-56218,33722
153536502,-33,251,1216,28148,-48081,28105
153545046,-16,238,1249,18392,-37152,21700
153553383,-16,238,1249,6658,-26258,17832
153553916,9,200,1244,6658,-26258,17832
153561936,9,200,1244,-1207,-15881,15750
153562469,15,178,1199,-1207,-15881,15750
153570490,15,178,1199,-4173,-7857,13938
153571023,12,175,1149,-4173,-7857,13938
153579044,11,158,1097,-3780,-2187,12705
153587589,7,145,1031,-1102,-770,13142
153596132,7,164,1020,3158,-4130,13702
153604675,7,180,1039,2240,-8181,13982
153613219,13,197,1038,-2817,-12110,14945
153621556,13,197,1038,-6877,-16240,14595
153622090,27,229,1032,-6877,-16240,14595
153630108,27,229,1032,-11576,-19643,13195
153630641,36,247,1044,-11576,-19643,13195
153638659,36,247,1044,-16301,-20562,12223
153639192,30,236,1040,-16301,-20562,12223
153647213,30,236,1040,-17220,-19923,12801
153647746,13,218,1005,-17220,-19923,12801
153655767,-4,232,967,-12153,-18558,13965
153664311,-17,266,929,-3736,-16528,13833
153672856,-14,302,878,4331,-17158,12845
153681400,-1,360,878,11331,-21735,10543
153689944,-19,402,942,14691,-23353,4305
153698280,-19,402,942,17360,-22776,-1933
153698813,-24,390,970,17360,-22776,-1933
153706834,-24,390,970,21621,-23826,-6361
153707367,-8,354,983,21621,-23826,-6361
153715385,-8,354,983,25716,-25532,-8408
153715918,-17,318,1039,25716,-25532,-8408
153722484,-17,318,1039,25716,-25532,-8408
153723947,-34,294,1098,26923,-24010,-8225
153732491,-41,280,1108,26530,-20098,-7131
153741035,-51,291,1111,26810,-16135,-6921
153749579,-64,309,1119,26932,-11208,-8242
153757915,-64,309,1119,25567,-4725,-10080
153758448,-62,320,1119,25567,-4725,-10080
153766468,-62,320,1119,23275,1811,-11733
153767001,-58,323,1082,23275,1811,-11733
153775021,-58,323,1082,22750,6221,-13186
153775554,-62,331,1031,22750,6221,-13186
153783574,-62,351,992,24360,8496,-15268
153792117,-52,357,958,27168,9056,-17823
153800660,-39,353,926,30765,7297,-19241
153809204,-33,362,921,36067,2660,-19512
153817748,-49,378,981,40337,-2038,-20475
153823381,-49,378,981,40337,-2038,-20475
153826092,-49,378,981,39550,-3097,-22198
153826625,-72,396,1060,39550,-3097,-22198
153834646,-72,396,1060,34737,-236,-24683
153835179,-86,412,1109,34737,-236,-24683
153843197,-86,412,1109,29557,5530,-28306
153843730,-97,418,1131,29557,5530,-28306
153851750,-114,411,1133,24648,12626,-32173
153860294,-119,399,1113,18698,20247,-35603
153868838,-127,387,1069,12057,26407,-38438
153877383,-118,362,1017,6098,30441,-40521
153885926,-121,335,946,3027,32523,-41090
153894470,-116,306,879,4471,32436,-40775
153902807,-116,306,879,8723,29785,-39173
153903340,-118,298,821,8723,29785,-39173
153911358,-118,298,821,14647,24928,-37362
153911891,-128,304,791,14647,24928,-37362
153919911,-128,304,791,21262,18978,-35490
153920444,-137,310,776,21262,18978,-35490
153924513,-137,310,776,21262,18978,-35490
153928471,-137,310,776,27028,11970,-34186
153929004,-143,322,788,27028,11970,-34186
153937023,-142,330,821,31263,4996,-33827
153945567,-138,319,873,33888,-647,-33713
153954111,-133,301,929,34947,-4392,-32760
153962654,-118,293,997,34282,-6090,-31185
153971198,-103,294,1056,30870,-5013,-29557
153979533,-103,294,1056,26311,-1557,-28647
153980066,-90,294,1094,26311,-1557,-28647
153988086,-90,294,1094,22470,3605,-28428
153988619,-78,289,1105,22470,3605,-28428
153996640,-78,289,1105,19363,9143,-28323
153997173,-69,284,1095,19363,9143,-28323
154005193,-69,284,1095,16213,14341,-27518
154005726,-61,274,1077,16213,14341,-27518
154013747,-66,261,1046,13195,19110,-25672
154022291,-76,261,999,11891,22802,-23310
154025430,-76,261,999,11891,22802,-23310
154030843,-94,268,949,12836,24683,-21341
154039386,-110,276,915,14665,24246,-19801
154047929,-120,285,897,14945,21997,-18471
154056473,-127,287,895,14332,18873,-17325
154065017,-134,287,908,13746,16537,-16502
154073353,-134,287,908,12232,14822,-15610
154073886,-130,287,916,12232,14822,-15610
154081907,-130,287,916,9170,13160,-14682
154082440,-119,287,927,9170,13160,-14682
154090461,-119,287,927,5416,12057,-13422
154090994,-110,278,928,5416,12057,-13422
154099015,-110,278,928,2686,11375,-11681
154099548,-104,263,921,2686,11375,-11681
154107567,-100,246,909,1408,11103,-9170
154116111,-100,237,890,2502,10587,-5731
154124654,-103,245,883,4725,8898,-1671
154126546,-103,245,883,4725,8898,-1671
154133205,-110,268,886,6203,6895,2266
154141749,-121,297,899,7087,5145,5407
154150086,-121,297,899,7682,4252,7586
154150619,-133,324,920,7682,4252,7586
154158639,-133,324,920,7341,4760,8785
154159172,-146,358,939,7341,4760,8785
154167192,-146,358,939,6518,6536,8408
154167725,-164,396,951,6518,6536,8408
154175745,-164,396,951,4725,8776,6422
154176278,-167,429,957,4725,8776,6422
154184298,-160,458,956,2108,11051,3115
154192842,-148,481,958,253,13982,-1618
154201386,-129,484,951,-1417,17316,-7148
154209930,-113,469,933,-2616,20107,-12258
154218474,-105,449,905,-3447,21735,-16318
154226810,-105,449,905,-4261,21210,-19512
154227343,-103,423,873,-4261,21210,-19512
154235360,-103,423,873,-5066,18427,-21621
154235894,-103,389,846,-5066,18427,-21621
154243914,-103,389,846,-5118,14087,-22478
154244447,-106,350,832,-5118,14087,-22478
154252467,-106,350,832,-4550,10010,-22435
154253000,-109,321,849,-4550,10010,-22435
154261020,-116,297,876,-4095,7306,-21778
154269566,-115,282,902,-3517,5460,-20632
154278110,-124,272,934,-4095,4637,-18812
154286655,-137,271,956,-4803,5083,-16362
154295198,-147,281,975,-5188,6658,-14428
154303741,-154,291,978,-6142,8671,-12775
154312076,-154,291,978,-6860,11226,-11541
154312609,-165,298,972,-6860,11226,-11541
154320628,-165,298,972,-7122,13545,-10456
154321161,-174,318,966,-7122,13545,-10456
154328558,-174,318,966,-7122,13545,-10456
154329190,-174,318,966,-7385,15513,-9931
154329723,-187,315,942,-7385,15513,-9931
154337743,-204,330,917,-8828,14638,-8207
154346287,-221,357,888,-13466,11541,-6308
154354831,-229,372,854,-18777,6396,-5118
154363374,-239,378,833,-23178,455,-4357
154371917,-251,358,790,-28735,-7096,-2651
154380461,-255,340,744,-30800,-16905,-1443
154389005,-256,318,716,-30782,-28315,472
154397341,-256,318,716,-26311,-41133,3010
154397874,-252,328,710,-26311,-41133,3010
154405895,-252,328,710,-14481,-50680,1715
154406428,-220,364,790,-14481,-50680,1715
154414449,-220,364,790,-2852,-53777,-1837
154414982,-196,366,885,-2852,-53777,-1837
154423001,-155,381,967,2590,-54293,-4217
154429465,-155,381,967,2590,-54293,-4217
154431552,-118,391,1030,962,-53121,-6527
154440095,-104,388,1057,-4383,-50583,-8242
154448639,-81,398,1087,-10325,-47582,-9948
154457182,-74,378,1075,-16598,-42525,-12083
154465727,-79,360,1037,-23502,-38736,-12040
154474064,-79,360,1037,-27973,-37065,-11908
154474597,-83,353,963,-27973,-37065,-11908
154482618,-83,353,963,-24718,-38517,-12985
154483151,-75,363,953,-24718,-38517,-12985
154491170,-75,363,953,-19783,-39033,-15251
154491704,-71,343,941,-19783,-39033,-15251
154499723,-52,347,971,-16913,-41308,-15207
154508268,-39,349,983,-17701,-43102,-14183
154516812,-30,369,1038,-20483,-43942,-12582
154525355,-38,381,1027,-23135,-42087,-11287
154530365,-38,381,1027,-23135,-42087,-11287
154533907,-35,409,1072,-25480,-38535,-11357
154542243,-35,409,1072,-27720,-33232,-12171
154542776,-41,423,1060,-27720,-33232,-12171
154550797,-41,423,1060,-30353,-27833,-13641
154551330,-50,447,1071,-30353,-27833,-13641
154559348,-50,447,1071,-35253,-22155,-16266
154559882,-55,454,1052,-35253,-22155,-16266
154567902,-55,454,1052,-42385,-18856,-18375
154568435,-51,450,1021,-42385,-18856,-18375
154576455,-30,452,994,-49175,-18086,-20947
154584998,-2,455,999,-48195,-15960,-26608
154593541,18,419,1051,-42866,-10176,-33258
154602086,39,369,1089,-38815,-1513,-37012
154610630,53,331,1096,-36977,7271,-37432
154618966,53,331,1096,-36093,14708,-35726
154619499,58,314,1092,-36093,14708,-35726
154627519,58,314,1092,-35595,21945,-33608
154628052,45,320,1092,-35595,21945,-33608
154631500,45,320,1092,-35595,21945,-33608
154636081,45,320,1092,-35297,29566,-32261
154636615,25,340,1085,-35297,29566,-32261
154644635,9,361,1057,-35105,37108,-32200
154653178,-9,376,1014,-35166,42945,-33416
154661722,-26,377,970,-35787,46305,-35350
154670266,-49,367,933,-36172,47818,-37843
154678810,-66,343,900,-35927,48081,-40390
154687353,-75,311,869,-36076,45998,-41912
154695688,-75,311,869,-36758,41755,-42280
154696221,-78,276,841,-36758,41755,-42280
154704240,-78,276,841,-35761,36382,-42008
154704774,-76,248,825,-35761,36382,-42008
154712792,-76,248,825,-32707,31360,-41527
154713325,-71,221,829,-32707,31360,-41527
154721345,-60,194,839,-30178,26976,-40083
154729890,-53,173,849,-29435,21778,-37511
154732405,-53,173,849,-29435,21778,-37511
154738442,-56,157,869,-30581,16047,-34431
154746985,-68,154,900,-32235,11873,-31587
154755529,-70,167,922,-31911,10753,-30537
154764073,-58,170,932,-30485,11331,-31543
154772408,-58,170,932,-30633,12285,-32830
154772941,-43,160,928,-30633,12285,-32830
154780961,-43,160,928,-31447,12906,-33530
154781494,-38,133,904,-31447,12906,-33530
154789515,-38,133,904,-29793,13107,-33145
154790048,-52,84,871,-29793,13107,-33145
154798069,-82,28,844,-24211,11051,-31255
154806613,-112,-9,847,-16756,7297,-28210
154815155,-140,-26,864,-9476,2703,-25182
154823698,-161,-38,904,-2940,-2738,-22496
154832242,-167,-47,973,1260,-8102,-19433
154833510,-167,-47,973,1260,-8102,-19433
154840586,-167,-47,973,2240,-11812,-15618
154841119,-161,-37,1043,2240,-11812,-15618
154849139,-161,-37,1043,1347,-13483,-11672
154849672,-160,-4,1097,1347,-13483,-11672
154857693,-160,-4,1097,-1067,-12530,-9073
154858226,-168,53,1134,-1067,-12530,-9073
154866245,-168,53,1134,-4970,-9905,-9056
154866778,-171,121,1140,-4970,-9905,-9056
154874799,-162,171,1122,-10193,-7280,-11383
154883342,-158,204,1099,-14017,-4628,-15645
154891886,-164,219,1083,-13676,-761,-21971
154900430,-168,209,1068,-11147,3876,-29015
154908766,-168,209,1068,-9467,7113,-34650
154909299,-165,185,1046,-9467,7113,-34650
154917319,-165,185,1046,-8627,8330,-38911
154917853,-172,159,1025,-8627,8330,-38911
154925874,-172,159,1025,-7770,7787,-41746
154926407,-177,139,1011,-7770,7787,-41746
154934427,-177,139,1011,-6833,6063,-44056
154934961,-178,127,1007,-6833,6063,-44056
154942978,-179,113,1010,-5827,3998,-45955
154951522,-176,107,1018,-4978,2345,-47048
154960066,-170,107,1013,-4821,1268,-47792
154968609,-171,104,1003,-4086,175,-48335
154976945,-171,104,1003,-2808,-192,-48860
154977478,-181,96,1009,-2808,-192,-48860
154985499,-181,96,1009,-1820,332,-49087
154986032,-184,90,1001,-1820,332,-49087
154994054,-184,90,1001,-376,971,-49210
154994587,-180,95,988,-376,971,-49210
155002607,-175,107,978,-297,1181,-50128
155011150,-170,111,964,-3675,-122,-51353
155019695,-170,110,965,-7323,-1688,-53191
155028238,-173,92,978,-7612,-1085,-56306
155035535,-173,92,978,-7612,-1085,-56306
155036790,-164,65,995,-5827,1662,-58625
155045333,-148,38,990,-5258,5031,-58835
155053670,-148,38,990,-4970,7008,-57023
155054203,-146,18,976,-4970,7008,-57023
155062222,-146,18,976,-3666,8618,-54232
155062755,-159,0,981,-3666,8618,-54232
155070774,-159,0,981,-857,10858,-50811
155071307,-163,-6,980,-857,10858,-50811
155079326,-163,-6,980,2502,13326,-47460
155079860,-158,8,973,2502,13326,-47460
155087880,-163,35,962,4996,15155,-44887
155096424,-175,66,948,5967,15820,-43487
155104967,-188,91,933,6186,15575,-43260
155113510,-198,107,922,6238,14490,-43872
155122055,-206,119,917,6378,12635,-44992
155130391,-206,119,917,5880,10185,-46252
155130924,-208,128,914,5880,10185,-46252
155136450,-208,128,914,5880,10185,-46252
155138953,-208,128,914,5127,7437,-48046
155139486,-211,144,912,5127,7437,-48046
155147506,-211,144,912,4558,4856,-50583
155148039,-211,153,914,4558,4856,-50583
155156059,-207,157,922,4182,2660,-53488
155164602,-197,154,929,3123,971,-56700
155173145,-191,136,931,1443,-673,-59517
155181689,-193,115,944,280,-2003,-61853
155190233,-184,84,958,157,-2467,-63673
155198569,-184,84,958,490,-2108,-64137
155199102,-162,55,967,490,-2108,-64137
155207122,-162,55,967,420,-1776,-63148
155207655,-144,33,969,420,-1776,-63148
155215676,-144,33,969,113,-1618,-61005
155216209,-142,20,970,113,-1618,-61005
155224228,-142,20,970,245,-1487,-58345
155224761,-149,9,962,245,-1487,-58345
155232781,-161,4,953,1321,-1715,-55177
155237375,-161,4,953,1321,-1715,-55177
155241333,-173,8,941,3535,-2441,-52045
155249878,-182,18,937,6160,-3963,-49332
155258424,-188,31,944,8706,-5635,-47573
155266759,-188,31,944,10141,-7262,-46453
155267292,-183,31,965,10141,-7262,-46453
155275312,-183,31,965,10263,-9231,-44345
155275845,-174,20,979,10263,-9231,-44345
155283866,-174,20,979,9275,-11086,-41588
155284399,-174,8,999,9275,-11086,-41588
155292418,-174,8,999,7892,-12232,-38220
155292951,-183,-8,1020,7892,-12232,-38220
155300971,-186,-16,1041,6667,-11908,-34291
155309515,-178,-11,1034,4716,-10815,-30397
155318059,-167,0,1016,2756,-10421,-27387
155326603,-162,12,1011,2380,-9957,-26075
155335146,-155,1,1010,3806,-8811,-26302
155338494,-155,1,1010,3806,-8811,-26302
155343698,-143,-33,1013,5171,-7638,-24815
155352034,-143,-33,1013,5372,-7078,-20273
155352567,-130,-62,1007,5372,-7078,-20273
155360588,-130,-62,1007,6002,-6833,-13825
155361121,-131,-67,1007,6002,-6833,-13825
155369140,-131,-67,1007,8758,-5372,-7735
155369674,-137,-42,1012,8758,-5372,-7735
155377695,-137,-42,1012,13002,-3220,-3211
155378228,-142,-5,1008,13002,-3220,-3211
155386247,-145,38,999,16852,-1671,218
155394790,-150,91,984,20151,-971,2021
155403333,-154,144,977,23196,-1251,1513
155411877,-151,196,972,25392,-2266,-1435
155420422,-137,238,959,26363,-4567,-6711
155428757,-137,238,959,26775,-8408,-13912
155429290,-125,256,960,26775,-8408,-13912
155437310,-125,256,960,26398,-12915,-21682
155437844,-125,243,985,26398,-12915,-21682
155439420,-125,243,985,26398,-12915,-21682
155445872,-125,243,985,25786,-16730,-28726
155446405,-126,203,1027,25786,-16730,-28726
155454426,-119,147,1066,24272,-19600,-33643
155462969,-119,97,1109,21883,-21726,-35980
155471513,-130,72,1153,18217,-21822,-36618
155480057,-136,68,1170,13632,-20553,-37178
155488600,-132,63,1176,8767,-18261,-38036
155497143,-127,57,1169,4147,-14656,-38622
155505687,-125,52,1146,1190,-10307,-38771
155514023,-125,52,1146,481,-5512,-38666
155514556,-131,41,1113,481,-5512,-38666
155522578,-131,41,1113,1995,-945,-38115
155523111,-146,32,1082,1995,-945,-38115
155531131,-146,32,1082,4996,2931,-37257
155531664,-164,22,1051,4996,2931,-37257
155539685,-164,22,1051,9170,5950,-35971
155540218,-183,10,1031,9170,5950,-35971
155548237,-193,1,1021,13160,8120,-34448
155556781,-198,4,1022,15575,9756,-32611
155565324,-196,22,1032,16012,11488,-31482
155573867,-181,47,1040,14183,14420,-31333
155582412,-150,75,1023,10762,18453,-32427
155590956,-118,88,985,6475,22155,-34370
155599292,-118,88,985,2782,24920,-36163
155599825,-95,80,936,2782,24920,-36163
155607844,-95,80,936,2021,26477,-37458
155608377,-78,66,882,2021,26477,-37458
155616396,-78,66,882,4646,26197,-38281
155616929,-60,51,828,4646,26197,-38281
155624949,-60,51,828,9283,23231,-38071
155625482,-44,34,792,9283,23231,-38071
155633502,-42,24,781,14428,18042,-36636
155641423,-42,24,781,14428,18042,-36636
155642055,-51,21,793,19862,10998,-34790
155650600,-68,24,837,25690,3701,-33285
155659143,-81,41,897,30030,-2590,-32445
155667687,-88,71,965,30887,-7341,-32987
155676023,-88,71,965,27440,-10622,-35113
155676556,-91,91,1028,27440,-10622,-35113
155684574,-91,91,1028,20545,-11847,-37931
155685107,-96,92,1087,20545,-11847,-37931
155693127,-96,92,1087,12110,-10902,-41186
155693660,-104,79,1126,12110,-10902,-41186
155701679,-104,79,1126,3176,-7980,-43995
155702212,-103,43,1152,3176,-7980,-43995
155710233,-95,-8,1153,-5530,-3351,-44975
155718777,-88,-61,1129,-12320,1846,-43715
155727321,-87,-104,1093,-16546,7297,-40346
155735864,-88,-134,1049,-18217,12687,-35647
155742538,-88,-134,1049,-18217,12687,-35647
155744208,-88,-134,1049,-17911,17176,-30135
155744742,-83,-154,1002,-17911,17176,-30135
155752760,-83,-154,1002,-16432,20378,-23765
155753293,-80,-165,953,-16432,20378,-23765
155761313,-80,-165,953,-14245,21936,-16695
155761846,-88,-165,910,-14245,21936,-16695
155769867,-88,-165,910,-10876,21980,-9520
155770400,-104,-152,876,-10876,21980,-9520
155778421,-121,-130,851,-6405,20501,-2957
155786965,-138,-100,842,-1610,17561,2721
155795509,-152,-58,858,1601,13868,7070
155804053,-162,-7,878,1995,9905,9703
155812596,-163,28,910,227,6011,10228
155820931,-163,28,910,-3867,3640,10088
155821465,-161,51,938,-3867,3640,10088
155829484,-161,51,938,-9091,2572,9240
155830017,-156,71,949,-9091,2572,9240
155838036,-156,71,949,-14131,2380,7656
155838569,-156,77,948,-14131,2380,7656
155843470,-156,77,948,-14131,2380,7656
155846597,-158,60,939,-17841,2800,5985
155855141,-159,34,930,-19276,3718,4926
155863685,-161,8,924,-18838,5075,4488
155872228,-160,-15,918,-17806,5985,4742
155880771,-155,-39,919,-17368,6160,6063
155889107,-155,-39,919,-17596,6081,8260
155889640,-154,-57,917,-17596,6081,8260
155897658,-154,-57,917,-17482,5880,10736
155898192,-156,-70,921,-17482,5880,10736
155906211,-156,-70,921,-16817,5871,13396
155906745,-158,-85,929,-16817,5871,13396
155914765,-158,-85,929,-16292,5766,16318
155915298,-157,-94,940,-16292,5766,16318
155923318,-161,-93,953,-16843,5600,19171
155931861,-162,-94,966,-18462,5442,21297
155940405,-162,-98,974,-21253,5320,22986
155944375,-162,-98,974,-21253,5320,22986
155948956,-157,-97,974,-24788,5092,24701
155957500,-146,-95,965,-28630,4226,26171
155966044,-140,-94,960,-32156,2537,27580
155974381,-140,-94,960,-34685,350,28437
155974914,-140,-88,955,-34685,350,28437
155982935,-140,-88,955,-35857,-2852,29085
155983468,-130,-85,951,-35857,-2852,29085
155991489,-130,-85,951,-35612,-6553,30178
155992022,-112,-77,944,-35612,-6553,30178
156000042,-112,-77,944,-32970,-10928,31185
156000575,-87,-63,929,-32970,-10928,31185
156008595,-70,-64,927,-27615,-16318,31946
156017138,-74,-87,951,-20037,-21805,33521
156025682,-94,-114,1009,-11340,-26162,36478
156034227,-117,-123,1078,-4436,-28700,40215
156042771,-136,-116,1150,-1032,-29452,43627
156045494,-136,-116,1150,-1032,-29452,43627
156051115,-136,-116,1150,-2520,-27772,45797
156051648,-148,-95,1208,-2520,-27772,45797
156059668,-148,-95,1208,-8898,-24071,46436
156060201,-150,-75,1239,-8898,-24071,46436
156068221,-150,-75,1239,-18348,-18646,46121
156068754,-145,-68,1237,-18348,-18646,46121
156076775,-145,-68,1237,-28271,-11847,45631
156077308,-135,-74,1200,-28271,-11847,45631
